"system.index","id","mean_prediction","median_prediction","sampling_year","soc_stock_tha","longitude","latitude"
"00000000000000000f01","ctb0033-RO3703",3658,3567,1996,47,-63.8755568654604,-9.02944330087207
"00000000000000000f26","ctb0033-RO3740",4723,4450,1996,47,-63.9466661499597,-8.61805555588326
"00000000000000000c17","ctb0033-RO2932",3617,3464,1996,48,-65.2491651085702,-9.82444305038778
"00000000000000000d8e","ctb0033-RO3313",3090,2861,1996,48,-64.5541651592791,-9.34666820891526
"00000000000000000f2d","ctb0033-RO3747",4123,3868,1996,48,-64.0866685457348,-9.04166569685957
"00000000000000000a2a","ctb0033-RO2326",3792,3709,1996,49,-62.8913886719544,-8.21027968274774
"00000000000000000c22","ctb0033-RO2943",3627,3472,1996,49,-65.5352788685635,-9.69916460629121
"00000000000000000755","ctb0033-RO1470",5438,5238,1996,50,-64.1480569899376,-9.55833281772023
"00000000000000000d86","ctb0033-RO3305",4088,3869,1996,51,-64.4988901426206,-9.29500060500899
"00000000000000000e93","ctb0033-RO3583",4613,4382,1996,52,-62.9455533724506,-8.11972425855436
"00000000000000000c32","ctb0033-RO2959",3447,2977,1996,53,-65.6541674208505,-9.56305500573583
"00000000000000000f17","ctb0033-RO3725",4497,4275,1996,53,-63.3827771489431,-7.97972186277932
"00000000000000000c12","ctb0033-RO2927",3639,3222,1996,54,-65.2541682199522,-9.69111146978869
"00000000000000000f07","ctb0033-RO3709",3913,3621,1996,54,-63.8497208339568,-8.84249994830741
"00000000000000000a36","ctb0033-RO2338",3501,3197,1996,55,-63.0119449280353,-8.37610919182434
"00000000000000000e92","ctb0033-RO3582",3697,3421,1996,55,-62.9211130395767,-8.16388719538769
"00000000000000000ea2","ctb0033-RO3598",3733,3597,1996,55,-62.9655568997764,-8.16777999060735
"00000000000000000c14","ctb0033-RO2929",4253,4224,1996,56,-65.2586094846014,-9.72389032163257
"00000000000000000db4","ctb0033-RO3351",4287,4123,1996,57,-63.9652784377568,-8.8177786920671
"00000000000000000c33","ctb0033-RO2960",3500,3154,1996,58,-65.6755577286039,-9.60860918209784
"00000000000000000c46","ctb0033-RO2979",3808,3663,1996,58,-66.740832511171,-9.79750116182286
"00000000000000000db5","ctb0033-RO3352",4735,4450,1996,58,-63.9538898936663,-8.87222431592968
"000000000000000008e1","ctb0033-RO1898",4054,3903,1996,60,-64.5325028463615,-9.24166529730872
"00000000000000000ea1","ctb0033-RO3597",4921,4834,1996,60,-62.9444430562883,-8.10500030687589
"00000000000000000c24","ctb0033-RO2945",4267,4129,1996,61,-65.4944424211161,-9.65860908221012
"00000000000000000e91","ctb0033-RO3581",4238,4211,1996,63,-62.8911122076891,-8.16500197065105
"00000000000000000d89","ctb0033-RO3308",5210,4962,1996,65,-64.5183318232136,-9.45777562986398
"00000000000000000f13","ctb0033-RO3721",3883,3535,1996,67,-64.0419437621687,-9.21361309258149
"00000000000000000a63","ctb0033-RO2383",4355,4058,1996,68,-63.7797218656198,-8.71527733615154
"00000000000000000f0e","ctb0033-RO3716",4245,3797,1996,70,-64.0894465656911,-8.7600021197176
"000000000000000006d0","ctb0033-RO1153",4514,4129,1996,71,-63.6580552933765,-9.71361209370438
"00000000000000000db7","ctb0033-RO3354",5236,4855,1996,73,-64.0619428303934,-8.86360933269442
"00000000000000000bfe","ctb0033-RO2907",5113,4935,1996,74,-64.6180551591729,-9.44333260155186
"00000000000000000e95","ctb0033-RO3585",4033,3887,1996,76,-62.9130554439731,-8.16694613871035
"00000000000000000f05","ctb0033-RO3707",5105,4834,1996,78,-63.9058341616133,-8.86389025606079
"00000000000000000a27","ctb0033-RO2323",5096,4956,1996,81,-62.8905548200574,-8.12194489087898
"00000000000000000f14","ctb0033-RO3722",5445,5373,1996,81,-64.0419437621687,-9.23527986460019
"00000000000000000c4e","ctb0033-RO2987",5107,4840,1996,86,-66.5016686261695,-9.691387934054
"00000000000000000f2c","ctb0033-RO3746",5541,5472,1996,86,-64.1827755507397,-9.07027974831953
"00000000000000000f20","ctb0033-RO3734",5855,6105,1996,87,-63.8652786375322,-8.34777606373075
"00000000000000000c08","ctb0033-RO2917",5367,5538,1996,89,-65.3661094927979,-9.68583189414141
"00000000000000000f10","ctb0033-RO3718",6674,6446,1996,91,-64.1302785540375,-8.8291672361576
"00000000000000000d8a","ctb0033-RO3309",5517,5377,1996,94,-64.516945042786,-9.42805572134276
"00000000000000000f25","ctb0033-RO3739",6468,6231,1996,108,-63.9391659419878,-8.49416835131538
"00000000000000000f12","ctb0033-RO3720",6323,6304,1996,109,-64.0650017737161,-9.08639048042563
"00000000000000000d8f","ctb0033-RO3314",4511,3494,1996,110,-64.7863906830415,-9.48166749330834
"00000000000000000f0b","ctb0033-RO3713",9291,9980,1996,175,-63.9638871982281,-8.74833265226074
