point_id,longitude,latitude,year,soc_stock_g_m2
ctb0617-Perfil-44,-47.68333333,-19.56666667,1979,25615
ctb0617-Perfil-45,-47.7914277,-19.5055229,1979,63979
ctb0617-Perfil-46,-50.15,-19.13333333,1979,12304
ctb0617-Perfil-49,-47.7903787,-19.5042035,1979,93226
ctb0617-Perfil-5,-47.9,-19.38333333,1979,4330
ctb0617-Perfil-50,-50.35,-19.23333333,1980,32111
ctb0617-Perfil-51,-49.38333333,-19.65,1979,2264
ctb0617-Perfil-52,-49.56666667,-19.48333333,1979,1681
ctb0617-Perfil-53,-48.5,-19.96666667,1979,1640
ctb0617-Perfil-54,-50.11666667,-19.13333333,1979,3445
ctb0617-Perfil-55,-48.23333333,-18.81666667,1979,8510
ctb0617-Perfil-56,-48.51666667,-18.46666667,1979,14122
ctb0617-Perfil-57,-48.11666667,-18.61666667,1979,6710
ctb0617-Perfil-58,-48.18333333,-18.41666667,1979,5660
ctb0617-Perfil-59,-49.75,-19.28333333,1979,5511
ctb0617-Perfil-60,-49.58333333,-19.4,1979,4350
ctb0617-Perfil-8,-49.65,-19.65,1979,2583
ctb0617-Perfil-9,-49.83333333,-19.83333333,1979,3144
ctb0618-Praia-Grande-1,-49.98371279,-29.15747681,1995,3976
ctb0618-Praia-Grande-2,-49.90182521,-29.18594465,1995,3773
ctb0618-Praia-Grande-3,-49.89178814,-29.17537512,1995,4607
ctb0618-Praia-Grande-5,-49.94314443,-29.16822743,1995,2466
ctb0618-Praia-Grande-6,-49.99883978,-29.1709838,1995,2642
ctb0619-Guaraciaba-1,-53.52692468,-26.6266514,1995,3236
ctb0619-Guaraciaba-2,-53.55181991,-26.62284085,1995,2246
ctb0619-Guaraciaba-3,-53.52392995,-26.61830348,1995,3720
ctb0619-Guaraciaba-4,-53.52287699,-26.6128718,1995,4241
ctb0619-Guaraciaba-5,-53.54757587,-26.61074403,1995,4010
ctb0620-Á-de-Chapecó-2,-52.94409062,-27.01401147,1995,5996
ctb0620-Á-de-Chapecó-3,-52.9410782,-27.01521732,1995,4331
ctb0620-Á-de-Chapecó-5,-52.93258574,-27.01300558,1995,3366
ctb0620-Á-de-Chapecó-6,-52.93152031,-27.00137728,1995,8343
ctb0620-Á-de-chapecó-1,-52.94539691,-27.01438152,1995,5182
ctb0620-Á-de-chapecó-4,-52.93505659,-27.0172407,1995,4712
ctb0621-Ipira-1,-51.77966634,-27.35502579,1995,5040
ctb0621-Ipira-2,-51.79852184,-27.34508818,1995,6307
ctb0621-Ipira-3,-51.78525067,-27.32825465,1995,6637
ctb0621-Ipira-4,-51.76454773,-27.35157958,1995,4892
ctb0621-Ipira-5,-51.80063199,-27.3700103,1995,3186
ctb0621-Ipira-6,-51.79554253,-27.37662953,1995,4788
ctb0621-Ipira-7,-51.79945698,-27.38520141,1995,3749
ctb0621-Ipira-8,-51.79367659,-27.38581217,1995,4485
ctb0622-Tunápolis-1,-53.61599769,-26.98652721,1995,2952
ctb0622-Tunápolis-2,-53.63813015,-27.00357369,1995,11989
ctb0622-Tunápolis-3,-53.64799826,-26.97204296,1995,5760
ctb0622-Tunápolis-4,-53.63863326,-26.97982499,1995,5760
ctb0622-Tunápolis-5,-53.63432626,-26.99984628,1995,6048
ctb0622-Tunápolis-6,-53.64146873,-26.98782028,1995,8683
ctb0623-Lacerdópolis-1,-51.66744667,-27.2159466,1995,6398
ctb0623-Lacerdópolis-2,-51.62704586,-27.21440888,1995,3330
ctb0623-Lacerdópolis-3,-51.59631172,-27.2208536,1995,6084
ctb0623-Lacerdópolis-4,-51.53489901,-27.2497565,1995,4144
ctb0623-Lacerdópolis-5,-51.57265099,-27.23471099,1995,3600
ctb0623-Lacerdópolis-6,-51.59059896,-27.23291212,1995,6555
ctb0623-Lacerdópolis-7,-51.5834898,-27.22147635,1995,5400
ctb0624-Salto-Veloso-1,-51.42971078,-26.90138592,1995,8423
ctb0624-Salto-Veloso-2,-51.43039336,-26.90612384,1995,7078
ctb0624-Salto-Veloso-3,-51.42522396,-26.93751371,1995,6932
ctb0624-Salto-Veloso-4,-51.44893729,-26.91731568,1995,7935
ctb0624-Salto-Veloso-5,-51.46642886,-26.91665406,1995,6042
ctb0624-Salto-Veloso-7,-51.47454629,-26.88287833,1995,4620
ctb0626-Pomerode-01,-49.12857224,-26.79096985,1997,4064
ctb0626-Pomerode-02,-49.14982222,-26.82648673,1997,2005
ctb0626-Pomerode-03,-49.14144689,-26.8150764,1997,3317
ctb0626-Pomerode-04,-49.14339524,-26.80057913,1997,3203
ctb0626-Pomerode-05,-49.13159339,-26.78943922,1997,2381
ctb0626-Pomerode-06,-49.12377885,-26.79616855,1997,3098
ctb0626-Pomerode-07,-49.1428544,-26.8206188,1997,2231
ctb0626-Pomerode-08,-49.13742048,-26.77330525,1997,2549
ctb0626-Pomerode-09,-49.12987669,-26.76360218,1997,3634
ctb0627-Pinheiro-Pr-02,-51.30492221,-27.01419746,1995,5483
ctb0627-Pinheiro-Pr-06,-51.31103374,-27.03720673,1995,11583
ctb0627-Pinheiro-Pr-07,-51.30317745,-27.04015812,1995,4211
ctb0627-Pinheiro-Pr-12,-51.26015039,-27.05130412,1995,4666
ctb0627-Pinheiro-Pr-18,-51.28512775,-27.05938134,1995,4030
ctb0627-Pinheiro-Pr-27,-51.22433298,-27.04098301,1995,3345
ctb0628-Videira-01,-51.20886799,-26.92465096,1997,6739
ctb0628-Videira-02,-51.19745613,-26.87839986,1997,5920
ctb0628-Videira-03,-51.24033443,-26.92009108,1997,2640
ctb0628-Videira-04,-51.23343437,-26.93194824,1997,6391
ctb0628-Videira-05,-51.25358913,-26.93586801,1997,3726
ctb0629-Xanxerê-01,-52.42987662,-26.86025783,1995,6255
ctb0629-Xanxerê-02,-52.44244905,-26.83124071,1995,7626
ctb0629-Xanxerê-03,-52.4561849,-26.80376596,1995,7054
ctb0629-Xanxerê-04,-52.46301211,-26.79825224,1995,5903
ctb0629-Xanxerê-05,-52.4687373,-26.79641462,1995,6057
ctb0629-Xanxerê-06,-52.47058189,-26.8031026,1995,5614
ctb0629-Xanxerê-07,-52.42378423,-26.83298247,1995,6618
ctb0631-PC-1,-49.10044696,-25.65041558,1975,4766
ctb0631-PC-10,-49.30045596,-25.6204144,1976,5415
ctb0631-PC-100,-52.00058257,-26.48042091,1976,7580
ctb0631-PC-101,-52.00058257,-26.48042091,1976,12778
ctb0631-PC-102,-52.17058762,-25.95041028,1976,6125
ctb0631-PC-103,-51.47055339,-25.40040282,1976,11303
ctb0631-PC-105,-52.00058257,-26.48042091,1976,7303
ctb0631-PC-106,-51.08053654,-25.57040742,1973,4273
ctb0631-PC-108,-50.00048446,-24.78039654,1977,4940
ctb0631-PC-111,-50.08048775,-24.70039481,1978,11341
ctb0631-PC-112,-50.92053212,-26.20041982,1976,5073
ctb0631-PC-113,-50.88052183,-24.23038359,1977,6440
ctb0631-PC-114,-49.47045813,-24.12038613,1977,5645
ctb0631-PC-115,-49.83048067,-25.77041552,1977,2207
ctb0631-PC-116,-50.60051253,-25.03039913,1977,3819
ctb0631-PC-118,-49.22045112,-25.30040864,1975,3554
ctb0631-PC-119,-50.00048446,-24.78039654,1977,4614
ctb0631-PC-12,-52.58059429,-23.48036412,1972,1711
ctb0631-PC-120,-50.00048446,-24.78039654,1977,3216
ctb0631-PC-121,-50.00048446,-24.78039654,1977,5200
ctb0631-PC-122,-50.15049249,-25.10040195,1977,2145
ctb0631-PC-123,-48.25040673,-25.22040996,1975,5387
ctb0631-PC-124,-48.80043303,-25.58041516,1975,10349
ctb0631-PC-125,-49.78047243,-24.220387,1977,4063
ctb0631-PC-126,-50.00048446,-24.78039654,1977,2503
ctb0631-PC-127,-49.75047119,-24.25038764,1977,5266
ctb0631-PC-129,-49.88047797,-24.50039179,1977,7608
ctb0631-PC-13,-52.62059363,-22.93035443,1972,1646
ctb0631-PC-134,-48.83043411,-25.50041356,1975,4598
ctb0631-PC-135,-49.07044485,-25.45041191,1975,9483
ctb0631-PC-138,-48.2504069,-25.2704109,1975,10114
ctb0631-PC-139,-50.00048415,-24.70039507,1976,11494
ctb0631-PC-14,-52.63059695,-23.58036568,1972,1537
ctb0631-PC-140,-50.85052453,-25.20040139,1978,6331
ctb0631-PC-141,-50.98052771,-24.5703894,1978,2362
ctb0631-PC-142,-51.3205456,-25.17039914,1978,5328
ctb0631-PC-143,-51.85056945,-25.17039715,1973,2789
ctb0631-PC-15,-52.62059242,-22.65034963,1978,1588
ctb0631-PC-16,-49.25045219,-25.22040705,1972,4745
ctb0631-PC-17,-50.8805249,-24.97039705,1978,5232
ctb0631-PC-19,-50.88052623,-25.28040277,1977,7756
ctb0631-PC-2,-49.20045107,-25.53041301,1976,3953
ctb0631-PC-21,-52.53059457,-24.03037399,1978,4472
ctb0631-PC-22,-50.58051234,-25.20040234,1977,5580
ctb0631-PC-23,-50.05048652,-24.73039546,1976,7258
ctb0631-PC-24,-48.35041095,-25.12040781,1975,6002
ctb0631-PC-25,-49.250452,-25.17040612,1975,6519
ctb0631-PC-26,-52.70059711,-22.92035396,1978,1103
ctb0631-PC-27,-51.47055339,-25.40040282,1973,7487
ctb0631-PC-28,-51.70056261,-25.15039735,1976,7470
ctb0631-PC-29,-51.42055059,-25.2804008,1976,6613
ctb0631-PC-3,-50.27049853,-25.25040433,1972,2063
ctb0631-PC-33,-51.95057209,-24.77038948,1976,6987
ctb0631-PC-34,-52.18058291,-24.88039058,1976,6084
ctb0631-PC-37,-51.68055901,-24.55038651,1976,6958
ctb0631-PC-38,-51.57055631,-25.05039601,1973,5934
ctb0631-PC-39,-51.28054469,-25.37040298,1973,5438
ctb0631-PC-4,-49.38046048,-25.85041849,1972,8752
ctb0631-PC-40,-51.42054988,-25.12039785,1973,6317
ctb0631-PC-41,-52.33059704,-26.38041767,1976,5831
ctb0631-PC-42,-52.00058167,-26.30041752,1976,8976
ctb0631-PC-43,-51.65056142,-25.38040177,1976,6521
ctb0631-PC-44,-52.05058161,-25.83040853,1976,5573
ctb0631-PC-45,-53.42063998,-25.20039127,1972,3596
ctb0631-PC-46,-50.92052136,-23.67037343,1968,6438
ctb0631-PC-47,-51.35055087,-26.030415,1976,6826
ctb0631-PC-48,-52.33059203,-25.3803991,1972,5818
ctb0631-PC-49,-51.40055537,-26.50042368,1973,7031
ctb0631-PC-5,-48.53042044,-25.50041444,1975,4700
ctb0631-PC-50,-51.4005548,-26.38042141,1976,5707
ctb0631-PC-51,-51.22053272,-23.17036359,1976,7140
ctb0631-PC-52,-51.40055001,-25.35040216,1973,5491
ctb0631-PC-53,-51.3205497,-26.07041587,1976,6097
ctb0631-PC-54,-51.3805536,-26.32042035,1976,5446
ctb0631-PC-55,-51.88057662,-26.38041951,1976,13606
ctb0631-PC-56,-50.7305204,-25.50040738,1977,5050
ctb0631-PC-57,-50.75052173,-25.60040917,1977,6318
ctb0631-PC-58,-50.850522,-24.6003904,1977,7084
ctb0631-PC-59,-50.42050732,-25.73041277,1977,4462
ctb0631-PC-6,-49.22045149,-25.40041051,1975,10512
ctb0631-PC-60,-50.73051933,-25.25040274,1977,9665
ctb0631-PC-61,-50.02048571,-24.87039813,1972,3498
ctb0631-PC-62,-49.22045123,-25.3304092,1972,5148
ctb0631-PC-63,-49.67047097,-25.15040444,1972,2671
ctb0631-PC-66,-52.5205924,-23.65036733,1974,2102
ctb0631-PC-67,-51.2505403,-24.68039044,1976,4093
ctb0631-PC-69,-49.50046372,-25.27040721,1975,3918
ctb0631-PC-7,-49.05044725,-26.33042867,1976,3839
ctb0631-PC-70,-48.32041025,-25.32041164,1975,9184
ctb0631-PC-77,-49.02044284,-25.52041337,1972,7380
ctb0631-PC-8,-49.54,-25.68,1976,6078
ctb0631-PC-85,-49.42046282,-25.98042083,1976,3678
ctb0631-PC-87,-50.98053061,-25.25040185,1974,8406
ctb0631-PC-89,-49.05044351,-25.33040971,1975,6540
ctb0631-PC-9,-50.10048684,-24.23038618,1977,7586
ctb0631-PC-90,-53.37063842,-25.33039385,1970,3863
ctb0631-PC-91,-51.67055746,-24.30038205,1976,9300
ctb0631-PC-92,-51.4805497,-24.4703858,1976,6653
ctb0631-PC-93,-49.6504713,-25.47041047,1972,5159
ctb0631-PC-95,-52.00058257,-26.48042091,1976,6198
ctb0631-PC-96,-52.00058257,-26.48042091,1976,5788
ctb0631-PC-98,-51.60056098,-25.77040919,1973,6156
ctb0631-PC-99,-51.77057271,-26.60042411,1972,11583
ctb0631-Perfil-10,-52.92060604,-22.75035021,1968,2352
ctb0631-Perfil-11,-52.88060397,-22.68034917,1967,3430
ctb0631-Perfil-12,-50.08048933,-25.10040218,1978,6941
ctb0631-Perfil-13,-50.45050963,-25.9504168,1978,9345
ctb0631-Perfil-14,-49.77047074,-23.88038088,1978,7209
ctb0631-Perfil-15,-50.93052836,-25.25040203,1978,8488
ctb0631-Perfil-16,-53.02061728,-24.23037559,1972,2568
ctb0631-Perfil-17,-51.13052932,-23.32036653,1977,7439
ctb0631-Perfil-18,-51.70055537,-23.50036772,1967,3087
ctb0631-Perfil-19,-50.02047883,-23.0203648,1978,4353
ctb0631-Perfil-2,-49.12044881,-25.90042025,1972,7395
ctb0631-Perfil-20,-51.48054581,-23.55036938,1978,4727
ctb0631-Perfil-21,-53.05062292,-25.10039104,1972,7476
ctb0631-Perfil-22,-52.93061469,-24.52038111,1972,4441
ctb0631-Perfil-23,-54.00066739,-25.48039377,1973,5196
ctb0631-Perfil-24,-51.2505328,-22.8503579,1975,2620
ctb0631-Perfil-25,-51.18053146,-23.30036601,1975,6067
ctb0631-Perfil-26,-51.3705427,-23.9803774,1978,7413
ctb0631-Perfil-27,-52.77061601,-26.20041244,1973,7032
ctb0631-Perfil-28,-52.92061327,-24.32037759,1974,6820
ctb0631-Perfil-29,-52.28059274,-25.98041039,1978,7326
ctb0631-Perfil-3,-48.9804445,-26.4504312,1977,5074
ctb0631-Perfil-30,-51.68055901,-24.55038651,1978,8957
ctb0631-Perfil-31,-52.42059632,-25.43039966,1978,5900
ctb0631-Perfil-32,-53.55064344,-24.75038263,1972,7393
ctb0631-Perfil-33,-51.2305336,-23.28036549,1975,5743
ctb0631-Perfil-34,-51.70055858,-24.25038104,1978,4718
ctb0631-Perfil-35,-52.3505868,-24.08037557,1972,5589
ctb0631-Perfil-36,-51.43055123,-25.32040149,1969,10147
ctb0631-Perfil-37,-53.35064246,-26.25041083,1975,10856
ctb0631-Perfil-38,-51.60055811,-25.15039773,1978,7724
ctb0631-Perfil-39,-51.70056527,-25.72040787,1978,8054
ctb0631-Perfil-4,-52.98060757,-22.50034573,1972,3081
ctb0631-Perfil-40,-52.68060671,-25.17039385,1972,4576
ctb0631-Perfil-41,-53.32063095,-24.30037559,1972,3895
ctb0631-Perfil-42,-54.15067309,-25.30038983,1975,5335
ctb0631-Perfil-43,-51.17053365,-23.95037757,1974,4301
ctb0631-Perfil-44,-51.13053052,-23.62037183,1977,6486
ctb0631-Perfil-45,-52.13057598,-23.85037233,1967,4632
ctb0631-Perfil-46,-52.67059755,-23.32036099,1967,2613
ctb0631-Perfil-47,-52.07057231,-23.62036849,1971,5410
ctb0631-Perfil-48,-51.83056102,-23.47036673,1975,6158
ctb0631-Perfil-49,-54.08066577,-24.52037623,1967,4999
ctb0631-Perfil-5,-52.98060757,-22.50034573,1972,1609
ctb0631-Perfil-50,-53.8306532,-24.23037221,1972,6600
ctb0631-Perfil-51,-51.83056043,-23.33036427,1968,5780
ctb0631-Perfil-52,-54.53069127,-25.52039204,1978,4418
ctb0631-Perfil-53,-54.40068423,-25.30038868,1975,5505
ctb0631-Perfil-54,-51.40054213,-23.52036913,1978,3802
ctb0631-Perfil-55,-50.05048441,-24.18038543,1977,6029
ctb0631-Perfil-57,-52.62059472,-23.18035875,1974,1140
ctb0631-Perfil-58,-50.1204844,-23.33036997,1975,6162
ctb0631-Perfil-59,-53.0506167,-23.83036841,1974,3936
ctb0631-Perfil-6,-52.58059515,-23.67036745,1967,2340
ctb0631-Perfil-60,-52.53059062,-23.15035857,1975,3095
ctb0631-Perfil-61,-53.20061947,-23.00035342,1967,1512
ctb0631-Perfil-62,-52.48058872,-23.22035997,1975,1324
ctb0631-Perfil-63,-53.0806178,-23.78036742,1974,626
ctb0631-Perfil-64,-52.88060918,-23.83036909,1972,1047
ctb0631-Perfil-65,-52.48058894,-23.27036084,1975,2300
ctb0631-Perfil-66,-49.83047553,-24.45039104,1978,3881
ctb0631-Perfil-67,-49.83047307,-23.7803789,1978,3552
ctb0631-Perfil-68,-50.78051357,-23.27036681,1975,7127
ctb0631-Perfil-69,-51.63055214,-23.47036744,1974,5360
ctb0631-Perfil-7,-53.3706268,-22.97035224,1971,4016
ctb0631-Perfil-70,-53.40064406,-26.13040838,1975,8043
ctb0631-Perfil-71,-51.97057607,-25.43040145,1974,9809
ctb0631-Perfil-72,-51.38054956,-25.45040408,1972,6784
ctb0631-Perfil-73,-51.35055134,-26.13041688,1973,10344
ctb0631-Perfil-74,-51.97058131,-26.50042141,1978,10023
ctb0631-Perfil-75,-51.38054911,-25.35040223,1978,8593
ctb0631-Perfil-76,-51.35055224,-26.32042047,1978,7548
ctb0631-Perfil-77,-49.83048067,-25.77041552,1978,6158
ctb0631-Perfil-78,-52.30058038,-23.13035908,1968,2038
ctb0631-Perfil-79,-48.83043393,-25.45041262,1972,34983
ctb0631-Perfil-8,-52.47058806,-23.17035914,1975,1286
ctb0631-Perfil-80,-52.88061532,-25.10039175,1972,6700
ctb0631-Perfil-81,-51.68055457,-23.52036814,1967,12352
ctb0631-Perfil-83,-53.37064271,-26.13040851,1975,8142
ctb0631-Perfil-85,-49.08044531,-25.45041188,1976,5668
ctb0631-Perfil-86,-49.07044874,-26.48043149,1978,11550
ctb0631-Perfil-88,-50.00048702,-25.43040858,1978,10708
ctb0631-Perfil-9,-51.52054676,-23.35036572,1978,3306
ctb0632-S-J-do-O-01,-53.63084314,-27.09237396,1997,5153
ctb0632-S-J-do-O-02,-53.64415634,-27.10237388,1997,3514
ctb0632-S-J-do-O-03,-53.6489097,-27.09594128,1997,4240
ctb0632-S-J-do-O-04,-53.62809563,-27.06804552,1997,4672
ctb0632-S-J-do-O-05,-53.64445522,-27.06871314,1997,4346
ctb0632-S-J-do-O-06,-53.65312269,-27.06660087,1997,2489
ctb0636-Perfil-03,-54.3824,-23.7097,1967,2593
ctb0636-Perfil-09,-54.1,-23.7957,1969,2257
ctb0636-Perfil-102,-56.7816,-21.1793,1970,27636
ctb0636-Perfil-113,-56.7126,-20.6141,1970,5999
ctb0636-Perfil-16,-53.5747,-22.3967,1968,3416
ctb0636-Perfil-17,-53.843,-22.3118,1968,3315
ctb0636-Perfil-22,-53.9767,-23.1087,1968,3101
ctb0636-Perfil-28,-54.1919,-22.3315,1968,2401
ctb0636-Perfil-32,-53.0349,-21.875,1968,3153
ctb0636-Perfil-47,-56.6149,-21.5272,1968,5749
ctb0636-Perfil-73,-52.5575,-21.8226,1966,4656
ctb0637-Perfil-1,-44.63333333,-7.36666667,1980,5638
ctb0637-Perfil-10,-42.71666667,-6.15,1980,4250
ctb0637-Perfil-100,-41.68333333,-6.68333333,1980,4872
ctb0637-Perfil-102,-42.11666667,-7.01666667,1980,1969
ctb0637-Perfil-103,-41.96666667,-6.4,1980,3294
ctb0637-Perfil-104,-41.83333333,-2.88333333,1980,882
ctb0637-Perfil-106,-42.38333333,-9.36666667,1984,794
ctb0637-Perfil-107,-43.88333333,-7.65,1980,1901
ctb0637-Perfil-108,-42.08333333,-7.38333333,1980,2362
ctb0637-Perfil-109,-42.3,-7.73333333,1980,1840
ctb0637-Perfil-110,-41.76666667,-8.6,1980,1554
ctb0637-Perfil-111,-41.71666667,-6.7,1980,566
ctb0637-Perfil-112,-42.68333333,-8.23333333,1980,1679
ctb0637-Perfil-115,-42.91666667,-6.03333333,1980,1174
ctb0637-Perfil-116,-41.78333333,-3.53333333,1980,2602
ctb0637-Perfil-117,-41.33333333,-6.88333333,1980,5319
ctb0637-Perfil-118,-42.71666667,-6.56666667,1980,2153
ctb0637-Perfil-119,-42.4,-3.61666667,1980,5329
ctb0637-Perfil-120,-42.16666667,-6.3,1980,1252
ctb0637-Perfil-121,-40.68333333,-6.76666667,1980,1640
ctb0637-Perfil-122,-41.83333333,-5.5,1980,3985
ctb0637-Perfil-13,-44.03333333,-7.33333333,1980,2008
ctb0637-Perfil-14,-42.61666667,-8.95,1980,2739
ctb0637-Perfil-15,-41.98333333,-6.95,1980,3297
ctb0637-Perfil-17,-40.924353,-5.527408,1980,2116
ctb0637-Perfil-19,-41.15,-7.35,1980,1024
ctb0637-Perfil-2,-42.8,-6.35,1980,3793
ctb0637-Perfil-20,-43.05,-8.1,1980,1682
ctb0637-Perfil-21,-44.55,-9.9,1980,1051
ctb0637-Perfil-22,-45.2,-7.66666667,1980,4861
ctb0637-Perfil-23,-44.58333333,-8.71666667,1980,3192
ctb0637-Perfil-24,-44.61666667,-8.75,1980,1602
ctb0637-Perfil-25,-41.8,-6.35,1980,3878
ctb0637-Perfil-26,-42.78333333,-6.91666667,1980,3094
ctb0637-Perfil-27,-43.41666667,-8.03333333,1980,1396
ctb0637-Perfil-28,-45.21666667,-7.83333333,1980,1302
ctb0637-Perfil-29,-41.5,-6.63333333,1980,1617
ctb0637-Perfil-3,-44.23333333,-7.48333333,1980,3593
ctb0637-Perfil-30,-42.51666667,-9.2,1981,1250
ctb0637-Perfil-32,-42.25,-6.6,1980,4221
ctb0637-Perfil-33,-42.06666667,-6.98333333,1980,672
ctb0637-Perfil-34,-44.08333333,-10.38333333,1980,1985
ctb0637-Perfil-35,-41.9,-6.73333333,1980,4387
ctb0637-Perfil-36,-41.63333333,-6.41666667,1980,4230
ctb0637-Perfil-37,-42.53333333,-6.2,1980,3587
ctb0637-Perfil-38,-42.13333333,-6.58333333,1980,3587
ctb0637-Perfil-4,-44.83333333,-7.76666667,1980,4975
ctb0637-Perfil-40,-41.9,-6.53333333,1980,4273
ctb0637-Perfil-41,-42,-4.75,1980,3297
ctb0637-Perfil-42,-42.83333333,-6.21666667,1980,3847
ctb0637-Perfil-43,-42.08333333,-4.03333333,1980,2494
ctb0637-Perfil-45,-42.93333333,-8.05,1980,3115
ctb0637-Perfil-46,-41.73333333,-6.36666667,1980,3310
ctb0637-Perfil-48,-42,-8.91666667,1980,3225
ctb0637-Perfil-49,-42.33333333,-6.8,1980,1391
ctb0637-Perfil-5,-45.08333333,-7.8,1980,2662
ctb0637-Perfil-50,-43.13333333,-7.11666667,1980,1156
ctb0637-Perfil-51,-40.81666667,-7.11666667,1980,4809
ctb0637-Perfil-54,-41.31666667,-8.6,1980,1849
ctb0637-Perfil-55,-42.05,-8.1,1980,1166
ctb0637-Perfil-56,-42.7,-6.16666667,1980,1499
ctb0637-Perfil-57,-41.38333333,-7.01666667,1980,1385
ctb0637-Perfil-58,-43.03333333,-9.18333333,1980,843
ctb0637-Perfil-59,-41.35,-7.08333333,1980,2505
ctb0637-Perfil-6,-43.85,-10.21666667,1980,1696
ctb0637-Perfil-60,-45.35,-9.81666667,1980,2572
ctb0637-Perfil-61,-42.95,-8.08333333,1980,1791
ctb0637-Perfil-62,-41.9,-3.3,1980,8687
ctb0637-Perfil-63,-42.3,-4.3,1981,4974
ctb0637-Perfil-64,-42.16666667,-3.56666667,1980,6215
ctb0637-Perfil-65,-42.68333333,-5.53333333,1982,4342
ctb0637-Perfil-66,-42.33333333,-4.41666667,1980,348
ctb0637-Perfil-69,-42.16666667,-5.18333333,1982,2401
ctb0637-Perfil-7,-42.93333333,-6.01666667,1980,1960
ctb0637-Perfil-70,-41.58333333,-4.1,1980,2461
ctb0637-Perfil-71,-42.13333333,-4.71666667,1980,551
ctb0637-Perfil-72,-42.83333333,-4.5,1980,3053
ctb0637-Perfil-73,-42.18333333,-7.21666667,1981,1878
ctb0637-Perfil-74,-42.93333333,-6.18333333,1980,2087
ctb0637-Perfil-76,-41.28333333,-3.01666667,1980,690
ctb0637-Perfil-77,-42.11666667,-4.73333333,1981,3636
ctb0637-Perfil-78,-42.31666667,-4.48333333,1980,2956
ctb0637-Perfil-79,-42.06666667,-4.91666667,1980,2467
ctb0637-Perfil-8,-44.53333333,-8.33333333,1980,2045
ctb0637-Perfil-80,-42.11666667,-3.81666667,1980,4860
ctb0637-Perfil-81,-42.8,-6.2,1980,5472
ctb0637-Perfil-82,-42.53333333,-6.83333333,1980,4743
ctb0637-Perfil-83,-42.73333333,-6.06666667,1980,2298
ctb0637-Perfil-84,-42.73333333,-6.06666667,1981,3261
ctb0637-Perfil-85,-42.83333333,-6.25,1980,2211
ctb0637-Perfil-86,-40.58333333,-6.85,1980,4858
ctb0637-Perfil-87,-41.06666667,-8.23333333,1980,3925
ctb0637-Perfil-89,-41.55,-3.2,1980,489
ctb0637-Perfil-9,-43.58333333,-6.86666667,1980,2291
ctb0637-Perfil-90,-42.31666667,-4.95,1980,222
ctb0637-Perfil-91,-41.8,-2.86666667,1980,1867
ctb0637-Perfil-92,-44.18333333,-10.08333333,1980,2253
ctb0637-Perfil-96,-43.03333333,-7.58333333,1981,5581
ctb0637-Perfil-97,-41.41666667,-7.05,1980,4366
ctb0637-Perfil-98,-42.21666667,-6.76666667,1981,909
ctb0637-Perfil-99,-41.81666667,-2.86666667,1980,643
ctb0638-Seara-01,-52.27291606,-27.17020799,1995,3084
ctb0638-Seara-02,-52.27908457,-27.18195641,1995,4516
ctb0638-Seara-03,-52.27400141,-27.16117106,1995,5601
ctb0638-Seara-04,-52.25686427,-27.16822234,1995,4253
ctb0638-Seara-05,-52.25812352,-27.17458418,1995,4685
ctb0638-Seara-07,-52.2652837,-27.12514149,1995,5874
ctb0638-Seara-08,-52.28050599,-27.15898146,1995,5022
ctb0638-Seara-09,-52.27650261,-27.17229675,1995,4948
ctb0638-Seara-10,-52.27470927,-27.17124787,1995,3695
ctb0638-Seara-11,-52.26613981,-27.20106063,1995,7705
ctb0638-Seara-14,-52.26450266,-27.21379451,1995,4234
ctb0638-Seara-15,-52.26591069,-27.12805159,1995,6494
ctb0638-Seara-16,-52.29036986,-27.19075649,1995,7684
ctb0639-AMOSTRA-EX-10,-46.13333333,-4.55,1978,5899
ctb0639-AMOSTRA-EX-11,-46.1,-4.46666667,1978,5296
ctb0639-AMOSTRA-EX-12,-46.13333333,-4.51666667,1978,4787
ctb0639-AMOSTRA-EX-13,-46.2,-5.28333333,1978,4890
ctb0639-AMOSTRA-EX-14,-46.23333333,-4.33333333,1977,3653
ctb0639-AMOSTRA-EX-15,-46.1,-5.05,1978,3524
ctb0639-AMOSTRA-EX-16,-46.26666667,-5.56666667,1978,7412
ctb0639-AMOSTRA-EX-17,-45.61666667,-3.95,1977,1331
ctb0639-AMOSTRA-EX-18,-46.11666667,-4.13333333,1977,5000
ctb0639-AMOSTRA-EX-19,-45.55,-3.85,1977,1670
ctb0639-AMOSTRA-EX-20,-46.33333333,-5.56666667,1978,2849
ctb0639-AMOSTRA-EX-21,-46.16666667,-5.46666667,1978,4501
ctb0639-AMOSTRA-EX-22,-45.8,-4.03333333,1977,4788
ctb0639-AMOSTRA-EX-23,-45.86666667,-4.1,1977,2784
ctb0639-AMOSTRA-EX-24,-46.16666667,-4.26666667,1977,3433
ctb0639-AMOSTRA-EX-25,-46.03333333,-4.06666667,1977,2467
ctb0639-AMOSTRA-EX-26,-46,-4.08333333,1977,5287
ctb0639-AMOSTRA-EX-27,-45.91666667,-5.23333333,1978,4247
ctb0639-AMOSTRA-EX-28,-46.18333333,-4.45,1978,4394
ctb0639-AMOSTRA-EX-29,-46.13333333,-4.28333333,1977,6428
ctb0639-AMOSTRA-EX-30,-46.21666667,-4.35,1977,2818
