point_id,year,soc_stock_g_m2,code_state,abbrev_state,name_state,code_region,name_region,latitude,longitude
ctb0033-RO3882,1996,1501,11,RO,Rondônia,1,Norte,c(-62.20055556, -11.62305556)
ctb0033-RO3883,1996,3163,11,RO,Rondônia,1,Norte,c(-62.19638889, -11.68)
ctb0033-RO3884,1996,2096,11,RO,Rondônia,1,Norte,c(-62.2, -11.71444444)
ctb0033-RO3885,1996,3140,11,RO,Rondônia,1,Norte,c(-62.14305556, -11.96472222)
ctb0033-RO3886,1996,4921,11,RO,Rondônia,1,Norte,c(-62.23972222, -11.94833333)
ctb0033-RO3887,1996,2569,11,RO,Rondônia,1,Norte,c(-62.39777778, -11.97972222)
ctb0033-RO3888,1996,3038,11,RO,Rondônia,1,Norte,c(-62.21138889, -11.97694444)
ctb0033-RO3889,1996,13483,11,RO,Rondônia,1,Norte,c(-62.14444444, -11.82277778)
ctb0033-RO3890,1996,5322,11,RO,Rondônia,1,Norte,c(-62.1525, -11.77055556)
ctb0033-RO3891,1996,5386,11,RO,Rondônia,1,Norte,c(-62.14444444, -11.68638889)
ctb0033-RO3892,1996,1447,11,RO,Rondônia,1,Norte,c(-62.07111111, -11.63888889)
ctb0033-RO3893,1996,1919,11,RO,Rondônia,1,Norte,c(-64.28305556, -9.11305556)
ctb0033-RO3894,1996,2336,11,RO,Rondônia,1,Norte,c(-64.27194444, -9.12833333)
ctb0033-RO3895,1996,3607,11,RO,Rondônia,1,Norte,c(-64.31944444, -9.14527778)
ctb0033-RO3896,1996,2428,11,RO,Rondônia,1,Norte,c(-64.25111111, -9.1775)
ctb0033-RO3897,1996,2800,11,RO,Rondônia,1,Norte,c(-64.33861111, -9.285)
ctb0033-RO3898,1996,1966,11,RO,Rondônia,1,Norte,c(-64.34916667, -9.24888889)
ctb0033-RO3899,1996,1171,11,RO,Rondônia,1,Norte,c(-64.31861111, -9.19166667)
ctb0033-RO3900,1996,2279,11,RO,Rondônia,1,Norte,c(-61.84694444, -11.5725)
ctb0033-RO3901,1996,2174,11,RO,Rondônia,1,Norte,c(-61.875, -11.49916667)
ctb0033-RO3902,1996,3675,11,RO,Rondônia,1,Norte,c(-61.93194444, -11.49722222)
ctb0033-RO3903,1996,2733,11,RO,Rondônia,1,Norte,c(-62.01333333, -11.50166667)
ctb0033-RO3904,1996,1955,11,RO,Rondônia,1,Norte,c(-62.04083333, -11.50055556)
ctb0033-RO3905,1996,3079,11,RO,Rondônia,1,Norte,c(-61.9625, -11.53166667)
ctb0033-RO3906,1996,1308,11,RO,Rondônia,1,Norte,c(-61.96083333, -11.62527778)
ctb0033-RO3907,1996,1604,11,RO,Rondônia,1,Norte,c(-61.95638889, -11.65305556)
ctb0033-RO3908,1996,2625,11,RO,Rondônia,1,Norte,c(-62.03805556, -11.59)
ctb0033-RO3909,1996,2187,11,RO,Rondônia,1,Norte,c(-61.81527778, -11.91527778)
ctb0033-RO3910,1996,2802,11,RO,Rondônia,1,Norte,c(-61.85166667, -11.89611111)
ctb0033-RO3911,1996,4999,11,RO,Rondônia,1,Norte,c(-61.88722222, -11.87722222)
ctb0033-RO3912,1996,1287,11,RO,Rondônia,1,Norte,c(-61.88444444, -11.78138889)
ctb0033-RO3913,1996,3707,11,RO,Rondônia,1,Norte,c(-61.92472222, -11.73388889)
ctb0033-RO3914,1996,2073,11,RO,Rondônia,1,Norte,c(-61.96305556, -11.71722222)
ctb0033-RO3915,1996,6059,11,RO,Rondônia,1,Norte,c(-61.95805556, -11.79888889)
ctb0033-RO3916,1996,7979,11,RO,Rondônia,1,Norte,c(-61.96083333, -11.85166667)
ctb0033-RO3917,1996,2461,11,RO,Rondônia,1,Norte,c(-61.95722222, -11.87)
ctb0033-RO3918,1996,4197,11,RO,Rondônia,1,Norte,c(-61.92833333, -11.88222222)
ctb0033-RO3919,1996,1948,11,RO,Rondônia,1,Norte,c(-61.95972222, -11.905)
ctb0033-RO3920,1996,1302,11,RO,Rondônia,1,Norte,c(-62.08583333, -11.94416667)
ctb0033-RO3921,1996,5685,11,RO,Rondônia,1,Norte,c(-62.0875, -11.95888889)
ctb0033-RO3922,1996,4263,11,RO,Rondônia,1,Norte,c(-62.14, -11.99027778)
ctb0033-RO3924,1996,3948,11,RO,Rondônia,1,Norte,c(-62.21583333, -11.94666667)
ctb0033-RO3925,1996,5702,11,RO,Rondônia,1,Norte,c(-62.21194444, -11.9275)
ctb0033-RO3926,1996,3563,11,RO,Rondônia,1,Norte,c(-62.19472222, -11.93361111)
ctb0033-RO3927,1996,5090,11,RO,Rondônia,1,Norte,c(-62.12277778, -11.91944444)
ctb0033-RO3928,1996,3312,11,RO,Rondônia,1,Norte,c(-62.05305556, -11.93194444)
ctb0033-RO3929,1996,2429,11,RO,Rondônia,1,Norte,c(-62.20694444, -11.85444444)
ctb0033-RO3930,1996,2047,11,RO,Rondônia,1,Norte,c(-62.24027778, -11.74055556)
ctb0033-RO3931,1996,4265,11,RO,Rondônia,1,Norte,c(-62.24555556, -11.78138889)
ctb0033-RO3932,1996,3276,11,RO,Rondônia,1,Norte,c(-62.24055556, -11.81805556)
ctb0033-RO3933,1996,3854,11,RO,Rondônia,1,Norte,c(-62.22694444, -11.85)
ctb0033-RO3934,1996,3916,11,RO,Rondônia,1,Norte,c(-62.19611111, -11.84583333)
ctb0033-RO3935,1996,3593,11,RO,Rondônia,1,Norte,c(-62.16888889, -11.88222222)
ctb0033-RO3936,1996,2888,11,RO,Rondônia,1,Norte,c(-62.08916667, -11.85972222)
ctb0033-RO3937,1996,6397,11,RO,Rondônia,1,Norte,c(-62.05944444, -11.86)
ctb0033-RO3938,1996,1543,11,RO,Rondônia,1,Norte,c(-61.99888889, -11.87416667)
ctb0033-RO3939,1996,6423,11,RO,Rondônia,1,Norte,c(-62.03527778, -11.83472222)
ctb0033-RO3940,1996,2010,11,RO,Rondônia,1,Norte,c(-62.03555556, -11.79555556)
ctb0033-RO3941,1996,1403,11,RO,Rondônia,1,Norte,c(-62.03611111, -11.735)
ctb0033-RO3942,1996,5626,11,RO,Rondônia,1,Norte,c(-62.10833333, -11.71138889)
ctb0033-RO3943,1996,2238,11,RO,Rondônia,1,Norte,c(-62.10916667, -11.65055556)
ctb0033-RO3944,1996,2140,11,RO,Rondônia,1,Norte,c(-62.105, -11.57194444)
ctb0033-RO3945,1996,2792,11,RO,Rondônia,1,Norte,c(-62.07, -11.55722222)
ctb0033-RO3946,1996,2936,11,RO,Rondônia,1,Norte,c(-62.10055556, -11.49888889)
ctb0033-RO3947,1996,2998,11,RO,Rondônia,1,Norte,c(-62.13111111, -11.49833333)
ctb0053-RO_100_GRANEL,2014,2401,11,RO,Rondônia,1,Norte,c(-62.0998747023012, -9.36029171595656)
ctb0053-RO_100_INDEFORMADA,2014,2678,11,RO,Rondônia,1,Norte,c(-62.0999945253228, -9.35983186795154)
ctb0053-RO_101_GRANEL,2014,3745,11,RO,Rondônia,1,Norte,c(-61.9201007153869, -9.36031641100339)
ctb0053-RO_101_INDEFORMADA,2014,4215,11,RO,Rondônia,1,Norte,c(-61.9203994328139, -9.3596453551547)
ctb0053-RO_102_GRANEL,2015,2778,11,RO,Rondônia,1,Norte,c(-61.7400554034282, -9.35962604239683)
ctb0053-RO_102_INDEFORMADA,2015,2658,11,RO,Rondônia,1,Norte,c(-61.7396627403113, -9.3597310219453)
ctb0053-RO_106_GRANEL,2015,2263,11,RO,Rondônia,1,Norte,c(-65.8799874376248, -9.53985972020336)
ctb0053-RO_106_INDEFORMADA,2015,3395,11,RO,Rondônia,1,Norte,c(-65.8802045618158, -9.53955168480583)
ctb0053-RO_107_GRANEL,2015,3284,11,RO,Rondônia,1,Norte,c(-65.7004284726621, -9.53959587079614)
ctb0053-RO_107_INDEFORMADA,2015,3584,11,RO,Rondônia,1,Norte,c(-65.6999353953394, -9.54035844906674)
ctb0053-RO_10_GRANEL,2015,8853,11,RO,Rondônia,1,Norte,c(-63.0001206767965, -8.28008827569506)
ctb0053-RO_10_INDEFORMADA,2015,8776,11,RO,Rondônia,1,Norte,c(-62.9999176247069, -8.2803037675773)
ctb0053-RO_110_GRANEL,2015,4563,11,RO,Rondônia,1,Norte,c(-65.1599369360544, -9.53967383721576)
ctb0053-RO_110_INDEFORMADA,2015,5017,11,RO,Rondônia,1,Norte,c(-65.159636926237, -9.54004070464361)
ctb0053-RO_113_GRANEL,2015,3292,11,RO,Rondônia,1,Norte,c(-64.6198681545386, -9.53964901233199)
ctb0053-RO_113_INDEFORMADA,2015,4374,11,RO,Rondônia,1,Norte,c(-64.6200882594684, -9.53984245110345)
ctb0053-RO_114_GRANEL,2015,4373,11,RO,Rondônia,1,Norte,c(-64.4403530054543, -9.53960787190753)
ctb0053-RO_114_INDEFORMADA,2015,4076,11,RO,Rondônia,1,Norte,c(-64.4395284899025, -9.53971433390877)
ctb0053-RO_117_GRANEL,2014,4164,11,RO,Rondônia,1,Norte,c(-63.9000320140078, -9.54038206190467)
ctb0053-RO_117_INDEFORMADA,2014,3993,11,RO,Rondônia,1,Norte,c(-63.9003583991812, -9.53966837602486)
ctb0053-RO_119_GRANEL,2014,4388,11,RO,Rondônia,1,Norte,c(-63.5401211986136, -9.54000132217581)
ctb0053-RO_119_INDEFORMADA,2014,3092,11,RO,Rondônia,1,Norte,c(-63.5397398489148, -9.54044615061887)
ctb0053-RO_11_GRANEL,2015,3025,11,RO,Rondônia,1,Norte,c(-62.8204421542476, -8.28016393657068)
ctb0053-RO_11_INDEFORMADA,2015,3423,11,RO,Rondônia,1,Norte,c(-62.8197203359699, -8.27958192132336)
ctb0053-RO_120_GRANEL,2014,4122,11,RO,Rondônia,1,Norte,c(-63.3603397256938, -9.54010611763416)
ctb0053-RO_120_INDEFORMADA,2014,2749,11,RO,Rondônia,1,Norte,c(-63.3601958153487, -9.54023226749885)
ctb0053-RO_121_GRANEL,2014,3535,11,RO,Rondônia,1,Norte,c(-63.1799617122737, -9.5396816362509)
ctb0053-RO_121_INDEFORMADA,2014,3877,11,RO,Rondônia,1,Norte,c(-63.1798153998196, -9.54040633071977)
ctb0053-RO_122_GRANEL,2014,4924,11,RO,Rondônia,1,Norte,c(-62.9998538301618, -9.53994011970579)
ctb0053-RO_122_INDEFORMADA,2014,4924,11,RO,Rondônia,1,Norte,c(-62.9995596375342, -9.53958438156483)
ctb0053-RO_123_GRANEL,2014,6471,11,RO,Rondônia,1,Norte,c(-62.8202355796284, -9.5404128342713)
ctb0053-RO_123_INDEFORMADA,2014,7625,11,RO,Rondônia,1,Norte,c(-62.8200706227713, -9.54023517096286)
ctb0053-RO_124_GRANEL,2014,3979,11,RO,Rondônia,1,Norte,c(-62.6399337277006, -9.5396832531942)
ctb0053-RO_124_INDEFORMADA,2014,5051,11,RO,Rondônia,1,Norte,c(-62.6400937269689, -9.53989334536712)
ctb0053-RO_125_GRANEL,2014,5245,11,RO,Rondônia,1,Norte,c(-62.4597293003228, -9.53985898037773)
ctb0053-RO_125_INDEFORMADA,2014,3765,11,RO,Rondônia,1,Norte,c(-62.4601021720464, -9.54033844422821)
ctb0053-RO_126_GRANEL,2014,3573,11,RO,Rondônia,1,Norte,c(-62.2800103740004, -9.53995219181389)
ctb0053-RO_126_INDEFORMADA,2014,4013,11,RO,Rondônia,1,Norte,c(-62.2797781211825, -9.53965599601435)
ctb0053-RO_127_GRANEL,2014,4133,11,RO,Rondônia,1,Norte,c(-62.1003436715827, -9.53978556044179)
ctb0053-RO_127_INDEFORMADA,2014,4544,11,RO,Rondônia,1,Norte,c(-62.1002330427119, -9.54034998055068)
ctb0053-RO_128_GRANEL,2014,4759,11,RO,Rondônia,1,Norte,c(-61.9203579727869, -9.53971964179699)
ctb0053-RO_128_INDEFORMADA,2014,4754,11,RO,Rondônia,1,Norte,c(-61.9198759518177, -9.54021196911512)
ctb0053-RO_129_GRANEL,2014,3410,11,RO,Rondônia,1,Norte,c(-61.7397595834314, -9.539717435621)
ctb0053-RO_129_INDEFORMADA,2014,3361,11,RO,Rondônia,1,Norte,c(-61.7397443967989, -9.54013063481351)
ctb0053-RO_130_GRANEL,2015,4451,11,RO,Rondônia,1,Norte,c(-61.5595623467266, -9.54023625899543)
ctb0053-RO_130_INDEFORMADA,2015,4782,11,RO,Rondônia,1,Norte,c(-61.5601500030564, -9.54001706770458)
ctb0053-RO_131_GRANEL,2015,1518,11,RO,Rondônia,1,Norte,c(-66.5999961282407, -9.72001235875074)
ctb0053-RO_131_INDEFORMADA,2015,1828,11,RO,Rondônia,1,Norte,c(-66.5999609992641, -9.72034121235963)
ctb0053-RO_132_GRANEL,2015,2790,11,RO,Rondônia,1,Norte,c(-66.4204447514237, -9.71985908915333)
ctb0053-RO_132_INDEFORMADA,2015,3628,11,RO,Rondônia,1,Norte,c(-66.4198568154167, -9.72041879389906)
ctb0053-RO_133_GRANEL,2015,4509,11,RO,Rondônia,1,Norte,c(-66.2398013047078, -9.71996035190419)
ctb0053-RO_133_INDEFORMADA,2015,5071,11,RO,Rondônia,1,Norte,c(-66.240404616897, -9.72018785757375)
ctb0053-RO_134_GRANEL,2015,4325,11,RO,Rondônia,1,Norte,c(-66.0603950209389, -9.72040486318909)
ctb0053-RO_134_INDEFORMADA,2015,5654,11,RO,Rondônia,1,Norte,c(-66.0599216715939, -9.72009192298266)
ctb0053-RO_135_GRANEL,2015,3763,11,RO,Rondônia,1,Norte,c(-65.87979606754, -9.7203158285837)
ctb0053-RO_135_INDEFORMADA,2015,4157,11,RO,Rondônia,1,Norte,c(-65.8796484984528, -9.71988659048986)
ctb0053-RO_136_GRANEL,2015,2937,11,RO,Rondônia,1,Norte,c(-65.7000592090654, -9.71983474662181)
ctb0053-RO_136_INDEFORMADA,2015,3129,11,RO,Rondônia,1,Norte,c(-65.7002269436784, -9.71956355678257)
ctb0053-RO_13_GRANEL,2014,3843,11,RO,Rondônia,1,Norte,c(-63.9000873263973, -8.46015923651099)
ctb0053-RO_13_INDEFORMADA,2014,4043,11,RO,Rondônia,1,Norte,c(-63.8997323562066, -8.46037808744136)
ctb0053-RO_140_GRANEL,2015,3169,11,RO,Rondônia,1,Norte,c(-64.9800987629827, -9.72029334775241)
ctb0053-RO_140_INDEFORMADA,2015,3102,11,RO,Rondônia,1,Norte,c(-64.9803605176908, -9.71990031872538)
ctb0053-RO_141_GRANEL,2015,2700,11,RO,Rondônia,1,Norte,c(-64.7999355215532, -9.72009480525318)
ctb0053-RO_141_INDEFORMADA,2015,3734,11,RO,Rondônia,1,Norte,c(-64.8004210212582, -9.71963282633135)
ctb0053-RO_142_GRANEL,2015,4968,11,RO,Rondônia,1,Norte,c(-64.6199390420804, -9.7199468949714)
ctb0053-RO_143_GRANEL,2015,5043,11,RO,Rondônia,1,Norte,c(-64.4396885721241, -9.71965871829425)
ctb0053-RO_143_INDEFORMADA,2015,5587,11,RO,Rondônia,1,Norte,c(-64.4403202196521, -9.72024473763826)
ctb0053-RO_146_GRANEL,2014,3764,11,RO,Rondônia,1,Norte,c(-63.9002144496482, -9.71977446672365)
ctb0053-RO_146_INDEFORMADA,2014,4403,11,RO,Rondônia,1,Norte,c(-63.9002746242828, -9.72036843700564)
ctb0053-RO_147_GRANEL,2014,4290,11,RO,Rondônia,1,Norte,c(-63.7202283930687, -9.71961765603808)
ctb0053-RO_147_INDEFORMADA,2014,3415,11,RO,Rondônia,1,Norte,c(-63.7203378355669, -9.71979743554728)
ctb0053-RO_148_GRANEL,2014,3493,11,RO,Rondônia,1,Norte,c(-63.5402305176798, -9.71979849249535)
ctb0053-RO_148_INDEFORMADA,2014,4012,11,RO,Rondônia,1,Norte,c(-63.539697231884, -9.72018721080462)
ctb0053-RO_149_GRANEL,2014,4101,11,RO,Rondônia,1,Norte,c(-63.359700570937, -9.71982783909027)
ctb0053-RO_149_INDEFORMADA,2014,5017,11,RO,Rondônia,1,Norte,c(-63.359604640477, -9.71989182227657)
ctb0053-RO_151_GRANEL,2014,5569,11,RO,Rondônia,1,Norte,c(-62.9998257395479, -9.72031615540994)
ctb0053-RO_151_INDEFORMADA,2014,7041,11,RO,Rondônia,1,Norte,c(-62.9998428956528, -9.7199089642037)
ctb0053-RO_152_GRANEL,2014,2554,11,RO,Rondônia,1,Norte,c(-62.8201924376045, -9.72047313207766)
ctb0053-RO_152_INDEFORMADA,2014,3297,11,RO,Rondônia,1,Norte,c(-62.8199756984958, -9.71990919018694)
ctb0053-RO_153_GRANEL,2014,4277,11,RO,Rondônia,1,Norte,c(-62.6397238407979, -9.72003249757501)
ctb0053-RO_153_INDEFORMADA,2014,3616,11,RO,Rondônia,1,Norte,c(-62.6396566845943, -9.72044256298793)
ctb0053-RO_155_GRANEL,2014,5443,11,RO,Rondônia,1,Norte,c(-62.280287515759, -9.71991557357505)
ctb0053-RO_155_INDEFORMADA,2014,5059,11,RO,Rondônia,1,Norte,c(-62.2796119529517, -9.72006382410829)
ctb0053-RO_156_GRANEL,2014,2912,11,RO,Rondônia,1,Norte,c(-62.1001469849446, -9.7200715383028)
ctb0053-RO_156_INDEFORMADA,2014,3285,11,RO,Rondônia,1,Norte,c(-62.1003442352377, -9.71980755380457)
ctb0053-RO_157_GRANEL,2014,3265,11,RO,Rondônia,1,Norte,c(-61.9195837998059, -9.72008616130851)
ctb0053-RO_157_INDEFORMADA,2014,2893,11,RO,Rondônia,1,Norte,c(-61.9198192384383, -9.71980476139896)
ctb0053-RO_158_GRANEL,2015,3591,11,RO,Rondônia,1,Norte,c(-61.7395463168833, -9.71968694832252)
ctb0053-RO_158_INDEFORMADA,2015,3200,11,RO,Rondônia,1,Norte,c(-61.7396501690455, -9.71981257494092)
ctb0053-RO_159_GRANEL,2015,4354,11,RO,Rondônia,1,Norte,c(-65.1603805626447, -9.90027321265283)
ctb0053-RO_159_INDEFORMADA,2015,4550,11,RO,Rondônia,1,Norte,c(-65.1602603864543, -9.90021006791917)
ctb0053-RO_15_GRANEL,2014,7634,11,RO,Rondônia,1,Norte,c(-63.5404799387702, -8.46008262192535)
ctb0053-RO_15_INDEFORMADA,2014,6907,11,RO,Rondônia,1,Norte,c(-63.540164687844, -8.46023069985351)
ctb0053-RO_160_GRANEL,2015,4712,11,RO,Rondônia,1,Norte,c(-64.9796520382047, -9.89984121551717)
ctb0053-RO_160_INDEFORMADA,2015,4394,11,RO,Rondônia,1,Norte,c(-64.9795542482081, -9.8999055409822)
ctb0053-RO_161_GRANEL,2015,4700,11,RO,Rondônia,1,Norte,c(-64.7998230951527, -9.89952150589161)
ctb0053-RO_161_INDEFORMADA,2015,2780,11,RO,Rondônia,1,Norte,c(-64.7998778550002, -9.89965815718238)
ctb0053-RO_162_GRANEL,2015,5274,11,RO,Rondônia,1,Norte,c(-64.6197964921948, -9.89993727364937)
ctb0053-RO_162_INDEFORMADA,2015,4061,11,RO,Rondônia,1,Norte,c(-64.6199679358789, -9.89979645880111)
ctb0053-RO_166_GRANEL,2014,3391,11,RO,Rondônia,1,Norte,c(-63.9004584830271, -9.90038464293236)
ctb0053-RO_166_INDEFORMADA,2014,2969,11,RO,Rondônia,1,Norte,c(-63.8998130943765, -9.89968073782004)
ctb0053-RO_167_GRANEL,2014,3003,11,RO,Rondônia,1,Norte,c(-63.7202361210416, -9.89990765445033)
ctb0053-RO_167_INDEFORMADA,2014,1561,11,RO,Rondônia,1,Norte,c(-63.7196995159415, -9.89991277258527)
ctb0053-RO_168_GRANEL,2014,3935,11,RO,Rondônia,1,Norte,c(-63.5396909262795, -9.90034498199458)
ctb0053-RO_169_GRANEL,2014,2039,11,RO,Rondônia,1,Norte,c(-63.3601470170116, -9.90029449368149)
ctb0053-RO_169_INDEFORMADA,2014,2429,11,RO,Rondônia,1,Norte,c(-63.3601399237185, -9.90015820468918)
ctb0053-RO_16_GRANEL,2015,3786,11,RO,Rondônia,1,Norte,c(-63.3603379592118, -8.45957376187399)
ctb0053-RO_16_INDEFORMADA,2015,2948,11,RO,Rondônia,1,Norte,c(-63.3596924248138, -8.45960192043693)
ctb0053-RO_170_GRANEL,2014,4228,11,RO,Rondônia,1,Norte,c(-63.1803387613736, -9.89995389333301)
ctb0053-RO_170_INDEFORMADA,2014,4068,11,RO,Rondônia,1,Norte,c(-63.1800872227562, -9.89959666325454)
ctb0053-RO_171_GRANEL,2014,3682,11,RO,Rondônia,1,Norte,c(-62.9996991135733, -9.89994063488584)
ctb0053-RO_171_INDEFORMADA,2014,4428,11,RO,Rondônia,1,Norte,c(-63.0002639972985, -9.90029629650056)
ctb0053-RO_172_GRANEL,2014,2726,11,RO,Rondônia,1,Norte,c(-62.8195975271597, -9.90010681018663)
ctb0053-RO_172_INDEFORMADA,2014,3412,11,RO,Rondônia,1,Norte,c(-62.8203106821628, -9.8998963818035)
ctb0053-RO_173_GRANEL,2014,2979,11,RO,Rondônia,1,Norte,c(-62.6397998242381, -9.89989256492194)
ctb0053-RO_173_INDEFORMADA,2014,3892,11,RO,Rondônia,1,Norte,c(-62.6399142740318, -9.89987234562495)
ctb0053-RO_174_GRANEL,2014,3589,11,RO,Rondônia,1,Norte,c(-62.4598672087694, -9.90035806459805)
ctb0053-RO_174_INDEFORMADA,2014,4409,11,RO,Rondônia,1,Norte,c(-62.4602865052759, -9.900232809879)
ctb0053-RO_175_GRANEL,2014,3441,11,RO,Rondônia,1,Norte,c(-62.2800369591715, -9.89971000769718)
ctb0053-RO_175_INDEFORMADA,2014,2891,11,RO,Rondônia,1,Norte,c(-62.2803006577586, -9.89985465110215)
ctb0053-RO_176_GRANEL,2014,3591,11,RO,Rondônia,1,Norte,c(-62.099617160231, -9.89966915550786)
ctb0053-RO_176_INDEFORMADA,2014,6798,11,RO,Rondônia,1,Norte,c(-62.1002623818355, -9.90024191189756)
ctb0053-RO_177_GRANEL,2015,4732,11,RO,Rondônia,1,Norte,c(-61.9196549338785, -9.89970779957578)
ctb0053-RO_177_INDEFORMADA,2015,4370,11,RO,Rondônia,1,Norte,c(-61.9197626876594, -9.90029855085143)
ctb0053-RO_178_GRANEL,2015,3059,11,RO,Rondônia,1,Norte,c(-61.7401752916238, -9.89970672171504)
ctb0053-RO_178_INDEFORMADA,2015,4563,11,RO,Rondônia,1,Norte,c(-61.740289043214, -9.90031271967551)
ctb0053-RO_180_GRANEL,2015,3639,11,RO,Rondônia,1,Norte,c(-65.1597205197314, -10.0797206667777)
ctb0053-RO_180_INDEFORMADA,2015,3382,11,RO,Rondônia,1,Norte,c(-65.1596882637599, -10.0802688646027)
ctb0053-RO_181_GRANEL,2015,3120,11,RO,Rondônia,1,Norte,c(-64.9803752225792, -10.0800576654032)
ctb0053-RO_181_INDEFORMADA,2015,3182,11,RO,Rondônia,1,Norte,c(-64.9799927463438, -10.0802596069729)
ctb0053-RO_182_GRANEL,2015,3865,11,RO,Rondônia,1,Norte,c(-64.7995769302487, -10.0796717758426)
ctb0053-RO_182_INDEFORMADA,2015,4323,11,RO,Rondônia,1,Norte,c(-64.799852024374, -10.0803890199604)
ctb0053-RO_187_GRANEL,2014,2622,11,RO,Rondônia,1,Norte,c(-63.900373704184, -10.0795699155516)
ctb0053-RO_187_INDEFORMADA,2014,4137,11,RO,Rondônia,1,Norte,c(-63.8996124643223, -10.079581770326)
ctb0053-RO_188_GRANEL,2015,2112,11,RO,Rondônia,1,Norte,c(-63.7199700080739, -10.0797834652181)
ctb0053-RO_18_GRANEL,2015,4106,11,RO,Rondônia,1,Norte,c(-62.999706185725, -8.45967919956464)
ctb0053-RO_18_INDEFORMADA,2015,5913,11,RO,Rondônia,1,Norte,c(-62.9995859506139, -8.4595430720897)
ctb0053-RO_190_GRANEL,2014,3499,11,RO,Rondônia,1,Norte,c(-63.3595571471559, -10.0795892002848)
ctb0053-RO_190_INDEFORMADA,2014,4887,11,RO,Rondônia,1,Norte,c(-63.360045635576, -10.0799605450742)
ctb0053-RO_191_GRANEL,2014,3832,11,RO,Rondônia,1,Norte,c(-63.1801059489612, -10.0796856037977)
ctb0053-RO_191_INDEFORMADA,2014,4049,11,RO,Rondônia,1,Norte,c(-63.179550283363, -10.0801794743538)
ctb0053-RO_193_GRANEL,2014,4828,11,RO,Rondônia,1,Norte,c(-62.8199315782168, -10.0803583952851)
ctb0053-RO_193_INDEFORMADA,2014,4165,11,RO,Rondônia,1,Norte,c(-62.8200134486153, -10.0802143022028)
ctb0053-RO_194_GRANEL,2014,1686,11,RO,Rondônia,1,Norte,c(-62.6399079301952, -10.0799559969773)
ctb0053-RO_194_INDEFORMADA,2014,2080,11,RO,Rondônia,1,Norte,c(-62.6399692843632, -10.0798603235124)
ctb0053-RO_195_GRANEL,2014,3764,11,RO,Rondônia,1,Norte,c(-62.4600484650594, -10.0797881307493)
ctb0053-RO_195_INDEFORMADA,2014,2526,11,RO,Rondônia,1,Norte,c(-62.459597986484, -10.07975343397)
ctb0053-RO_196_GRANEL,2014,4035,11,RO,Rondônia,1,Norte,c(-62.2799470427864, -10.0808805597862)
ctb0053-RO_196_INDEFORMADA,2014,3367,11,RO,Rondônia,1,Norte,c(-62.2804251049072, -10.0808750284369)
ctb0053-RO_197_GRANEL,2014,4399,11,RO,Rondônia,1,Norte,c(-62.1003400321746, -10.0801574436441)
ctb0053-RO_197_INDEFORMADA,2014,4476,11,RO,Rondônia,1,Norte,c(-62.0999436437847, -10.079660055254)
ctb0053-RO_198_GRANEL,2015,2622,11,RO,Rondônia,1,Norte,c(-61.9204437263126, -10.0799408480115)
ctb0053-RO_198_INDEFORMADA,2015,2918,11,RO,Rondônia,1,Norte,c(-61.9203640735126, -10.0795295004527)
ctb0053-RO_19_GRANEL,2015,4391,11,RO,Rondônia,1,Norte,c(-62.8203794975189, -8.46042419271713)
ctb0053-RO_19_INDEFORMADA,2015,2067,11,RO,Rondônia,1,Norte,c(-62.8201268406565, -8.46029930755667)
ctb0053-RO_1_GRANEL,2015,5825,11,RO,Rondônia,1,Norte,c(-63.539792767584, -8.10027842633032)
ctb0053-RO_1_INDEFORMADA,2015,5855,11,RO,Rondônia,1,Norte,c(-63.5403699221017, -8.09975837318802)
ctb0053-RO_202_GRANEL,2015,4692,11,RO,Rondônia,1,Norte,c(-64.8003153390743, -10.2595968040886)
ctb0053-RO_204_GRANEL,2015,2584,11,RO,Rondônia,1,Norte,c(-64.4404315995785, -10.2601614944621)
ctb0053-RO_204_INDEFORMADA,2015,3160,11,RO,Rondônia,1,Norte,c(-64.4397944550472, -10.2598061537523)
ctb0053-RO_205_GRANEL,2015,3762,11,RO,Rondônia,1,Norte,c(-64.2596310696814, -10.2599347865562)
ctb0053-RO_205_INDEFORMADA,2015,2008,11,RO,Rondônia,1,Norte,c(-64.2603507917207, -10.2596380456576)
ctb0053-RO_206_GRANEL,2015,4139,11,RO,Rondônia,1,Norte,c(-64.0799501705398, -10.2597028006612)
ctb0053-RO_206_INDEFORMADA,2015,3354,11,RO,Rondônia,1,Norte,c(-64.0798369291584, -10.2602213563802)
ctb0053-RO_207_GRANEL,2015,5144,11,RO,Rondônia,1,Norte,c(-63.8996388458231, -10.2599283772532)
ctb0053-RO_207_INDEFORMADA,2015,8866,11,RO,Rondônia,1,Norte,c(-63.9003108212274, -10.2603005824978)
ctb0053-RO_208_GRANEL,2015,6747,11,RO,Rondônia,1,Norte,c(-63.7201157680304, -10.259976322118)
ctb0053-RO_208_INDEFORMADA,2015,3762,11,RO,Rondônia,1,Norte,c(-63.7195949930463, -10.2595860229114)
ctb0053-RO_20_GRANEL,2015,3605,11,RO,Rondônia,1,Norte,c(-62.6396186852337, -8.45955300562042)
ctb0053-RO_20_INDEFORMADA,2015,4750,11,RO,Rondônia,1,Norte,c(-62.6402198610455, -8.46032740006058)
ctb0053-RO_210_GRANEL,2014,5295,11,RO,Rondônia,1,Norte,c(-63.3600164376725, -10.2603355964056)
