id,soc_stock_t_ha_observado,soc_stock_t_ha_predito,mean_prediction,median_prediction,sampling_year,error,code_state.x,abbrev_state.x,name_state,code_region,name_region,code_muni,name_muni,code_state.y,abbrev_state.y,geometry
ctb0033-RO1817,31,31.98,4588,4495,1996,0.98,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.07916667|-12.94638889
ctb0033-RO2507,31,30.68,3589,3440,1996,-0.32,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.86555556|-12.925
ctb0033-RO2510,33,32.38,4932,4924,1996,-0.619999999999997,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.99416667|-12.92583333
ctb0033-RO2536,33,31.67,3999,3887,1996,-1.33,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.315|-12.89888889
ctb0033-RO1618,34,33.7,4641,4575,1996,-0.299999999999997,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.73083333|-12.94777778
ctb0033-RO1819,34,31.84,4097,4044,1996,-2.16,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.15694444|-13.07111111
ctb0033-RO2525,34,33.45,4554,4385,1996,-0.549999999999997,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.11277778|-12.90138889
ctb0033-RO1816,35,35.48,5031,4890,1996,0.479999999999997,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.08055556|-12.94611111
ctb0033-RO1818,37,36.28,4111,3984,1996,-0.719999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.17|-13.09194444
ctb0033-RO1787,39,41.64,3753,3646,1996,2.64,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.82083333|-13.02222222
ctb0033-RO1632,40,39.03,3932,3850,1996,-0.969999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.16083333|-12.94194444
ctb0033-RO1856,40,38.71,4227,4175,1996,-1.29,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.08305556|-13.0475
