id,soc_stock_t_ha_observado,soc_stock_t_ha_predito,mean_prediction,median_prediction,sampling_year,soc_stock_g_m2,error,code_state.x,abbrev_state.x,name_state,code_region,name_region,code_muni,name_muni,code_state.y,abbrev_state.y,geometry
ctb0033-RO2047,9,9.49,3429,3311,1996,949,0.49,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.2025|-10.84527778
ctb0033-RO2522,9,8.64,3741,3662,1996,864,-0.359999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.03333333|-12.85555556
ctb0033-RO2791,9,8.56,3155,3086,1996,856,-0.44,11,RO,Rondônia,1,Norte,1100114,Jaru,11,RO,-62.89694444|-10.965
ctb0033-RO3226,9,9.22,3686,3405,1996,922,0.220000000000001,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-61.84944444|-9.44083333
ctb0033-RO3306,9,8.98,3218,3176,1996,898,-0.0199999999999996,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.5275|-9.52444444
ctb0033-RO3394,9,9.56,3459,3405,1996,956,0.560000000000001,11,RO,Rondônia,1,Norte,1100296,Santa Luzia D'oeste,11,RO,-61.79361111|-11.85972222
ctb0033-RO3683,9,8.79,3208,3126,1996,879,-0.210000000000001,11,RO,Rondônia,1,Norte,1100049,Cacoal,11,RO,-61.65527778|-11.44194444
ctb0033-RO1084,10,9.61,3530,3293,1996,961,-0.390000000000001,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.56638889|-12.05361111
ctb0033-RO1104,10,11.65,3141,3095,1996,1165,1.65,11,RO,Rondônia,1,Norte,1101500,Seringueiras,11,RO,-63.08388889|-11.88888889
ctb0033-RO1110,10,10.45,3756,3517,1996,1045,0.449999999999999,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.41722222|-11.87666667
ctb0033-RO1148,10,10.08,3246,3086,1996,1008,0.0800000000000001,11,RO,Rondônia,1,Norte,1100452,Buritis,11,RO,-63.62138889|-10.0425
ctb0033-RO1529,10,10.08,3329,3271,1996,1008,0.0800000000000001,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-60.98583333|-12.71916667
ctb0033-RO1544,10,9.7,3370,3348,1996,970,-0.300000000000001,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.75416667|-12.35722222
ctb0033-RO1562,10,10.01,4118,4085,1996,1001,0.00999999999999979,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.3525|-12.78611111
ctb0033-RO1566,10,9.94,4095,4044,1996,994,-0.0600000000000005,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.43527778|-12.77416667
ctb0033-RO1604,10,10.14,3508,3454,1996,1014,0.140000000000001,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.49027778|-12.37027778
ctb0033-RO2006,10,9.72,3223,3126,1996,972,-0.279999999999999,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.25805556|-10.74527778
ctb0033-RO2034,10,10.12,3411,3316,1996,1012,0.119999999999999,11,RO,Rondônia,1,Norte,1100338,Nova Mamoré,11,RO,-65.28527778|-10.30666667
ctb0033-RO2077,10,10.4,3280,3206,1996,1040,0.4,11,RO,Rondônia,1,Norte,1100338,Nova Mamoré,11,RO,-65.22305556|-10.22166667
