"id","soc_stock_t_ha_observado","soc_stock_t_ha_predito","mean_prediction","median_prediction","sampling_year","soc_stock_g_m2","latitude","longitude"
"ctb0033-RO2011",38,36.45,3320,3219,1996,3645,-10.72138889,-64.91583333
"ctb0033-RO2065",38,38.07,3414,3319,1996,3807,-10.32333333,-65.1925
"ctb0033-RO2125",38,37.18,4368,4171,1996,3718,-11.89055556,-64.97333333
"ctb0033-RO2163",38,39.11,3666,3468,1996,3911,-11.18083333,-64.83666667
"ctb0033-RO2318",38,38.54,3827,3698,1996,3854,-12.72444444,-61.54583333
"ctb0033-RO2593",38,38.82,4002,3936,1996,3882,-12.68944444,-61.47333333
"ctb0033-RO2820",38,37.66,3414,3329,1996,3766,-11.89027778,-60.66555556
"ctb0033-RO2844",38,41.42,4027,3986,1996,4142,-11.48694444,-60.84166667
"ctb0033-RO2921",38,36.34,5069,4034,1996,3634,-9.76972222,-65.29972222
"ctb0033-RO2970",38,36.56,3715,3672,1996,3656,-9.68111111,-65.77333333
"ctb0033-RO2972",38,39.23,3426,3376,1996,3923,-9.67055556,-65.81722222
"ctb0033-RO2980",38,37.33,4078,3919,1996,3733,-9.83166667,-66.73472222
"ctb0033-RO2999",38,36.66,4485,4015,1996,3666,-9.64888889,-66.23555556
"ctb0033-RO3006",38,37.49,6796,5458,1996,3749,-12.37027778,-63.01388889
"ctb0033-RO3071",38,39.62,4300,4266,1996,3962,-11.19472222,-61.33277778
"ctb0033-RO3073",38,39.59,4172,4110,1996,3959,-11.34388889,-61.33305556
"ctb0033-RO3241",38,37.17,3616,3542,1996,3717,-9.30444444,-62.14972222
"ctb0033-RO3379",38,38.15,3453,3368,1996,3815,-11.72833333,-61.48916667
"ctb0033-RO3422",38,38.21,3305,3249,1996,3821,-9.65305556,-62.67833333
"ctb0033-RO3650",38,37.8,3568,3416,1996,3780,-11.45138889,-62.51333333
"ctb0033-RO3668",38,37.41,3197,3127,1996,3741,-11.38,-61.94583333
"ctb0033-RO3717",38,39.09,3307,3120,1996,3909,-8.82083333,-64.11
"ctb0033-RO3795",38,41.99,3444,3373,1996,4199,-11.11,-61.85361111
"ctb0033-RO3871",38,43.07,4430,3935,1996,4307,-11.645,-62.38333333
"ctb0033-RO3913",38,37.07,3529,3374,1996,3707,-11.73388889,-61.92472222
"ctb0033-RO3926",38,35.63,4487,4428,1996,3563,-11.93361111,-62.19472222
"ctb0033-RO3935",38,35.93,4719,4705,1996,3593,-11.88222222,-62.16888889
"ctb0033-RO0661I",39,42.89,3597,3470,1996,4289,-11.0638359645789,-62.6824529866496
"ctb0033-RO1035",39,38.02,3816,3669,1996,3802,-12.08944444,-64.2675
"ctb0033-RO1129",39,37.24,3413,3284,1996,3724,-11.84694444,-62.75083333
"ctb0033-RO1254",39,38.38,5078,4296,1996,3838,-12.44472222,-63.6325
"ctb0033-RO1336",39,38.73,3237,3176,1996,3873,-10.19305556,-63.76444444
"ctb0033-RO1555",39,39.78,4333,4146,1996,3978,-12.42583333,-59.86055556
"ctb0033-RO1576",39,39.48,5050,4669,1996,3948,-12.60944444,-60.09361111
"ctb0033-RO1596",39,38.5,3922,3720,1996,3850,-12.35333333,-60.62638889
"ctb0033-RO1657",39,39.1,4351,4131,1996,3910,-12.50861111,-60.33027778
"ctb0033-RO1787",39,41.64,3670,3476,1996,4164,-13.02222222,-60.82083333
"ctb0033-RO1797",39,38.12,4794,4717,1996,3812,-13.19027778,-60.55972222
"ctb0033-RO1899",39,39.12,3826,3684,1996,3912,-9.24138889,-64.60666667
"ctb0033-RO2039",39,47.12,3764,3688,1996,4712,-10.55527778,-64.75833333
"ctb0033-RO2084E",39,39.42,3529,3486,1996,3942,-10.868318343375,-65.0502583799385
"ctb0033-RO2109",39,39.04,3215,3179,1996,3904,-10.38333333,-64.71472222
"ctb0033-RO2118",39,39.7,3524,3445,1996,3970,-11.6175,-65.07722222
"ctb0033-RO2199",39,38.86,4316,4131,1996,3886,-12.37111111,-59.85611111
"ctb0033-RO2279",39,39.64,3839,3733,1996,3964,-12.08638889,-61.5475
"ctb0033-RO2293",39,36.74,5097,4926,1996,3674,-12.44916667,-61.74111111
"ctb0033-RO2682",39,37.7,4592,3895,1996,3770,-9.72222222,-61.92333333
"ctb0033-RO2870",39,38.82,4483,4503,1996,3882,-11.685,-60.64333333
"ctb0033-RO2986",39,39.65,3563,3448,1996,3965,-9.77666667,-66.49166667
"ctb0033-RO3080",39,37.92,4203,4110,1996,3792,-11.26972222,-61.25722222
"ctb0033-RO3128",39,38.62,3513,3433,1996,3862,-11.61805556,-61.29861111
"ctb0033-RO3225",39,38.73,3681,3590,1996,3873,-9.4625,-61.87222222
"ctb0033-RO3242",39,38.2,3393,3354,1996,3820,-9.28805556,-62.17
"ctb0033-RO3248",39,37.37,3481,3318,1996,3737,-9.53305556,-61.85222222
"ctb0033-RO3325",39,40.35,3596,3514,1996,4035,-9.39,-65.03416667
"ctb0033-RO3331",39,43.81,3806,3733,1996,4381,-9.44638889,-65.07611111
"ctb0033-RO3340",39,38.09,3749,3644,1996,3809,-9.37638889,-64.87305556
"ctb0033-RO3372",39,38.28,3399,3256,1996,3828,-11.47916667,-61.67833333
"ctb0033-RO3398",39,39.04,3476,3368,1996,3904,-11.67583333,-61.84888889
"ctb0033-RO3471",39,39.53,3875,3794,1996,3953,-9.955,-62.89916667
"ctb0033-RO3530",39,40.25,3884,3807,1996,4025,-10.65638889,-62.21583333
"ctb0033-RO3590",39,38.16,4519,4288,1996,3816,-8.38833333,-62.93194444
"ctb0033-RO3643",39,39.55,3699,3671,1996,3955,-11.27972222,-62.36694444
"ctb0033-RO3729",39,38.74,4337,4304,1996,3874,-8.04194444,-63.525
"ctb0033-RO3760",39,39.57,3725,3563,1996,3957,-11.13861111,-61.64333333
"ctb0033-RO3902",39,36.75,3400,3280,1996,3675,-11.49722222,-61.93194444
"ctb0033-RO3924",39,39.48,4856,4944,1996,3948,-11.94666667,-62.21583333
"ctb0033-RO0626",40,40.58,3499,3338,1996,4058,-9.4175,-63.48777778
"ctb0033-RO0626K",40,41.89,3475,3461,1996,4189,-9.41620386526484,-63.487363166394
"ctb0033-RO0629F",40,39.94,3861,3756,1996,3994,-9.0951440825319,-63.4077746839759
"ctb0033-RO0661D",40,43.12,3568,3504,1996,4312,-11.06650287098,-62.6807518087332
"ctb0033-RO0663",40,40.78,3169,3080,1996,4078,-11.035,-62.79305556
"ctb0033-RO1022",40,40.36,3311,3168,1996,4036,-12.16805556,-64.03166667
"ctb0033-RO1061",40,41.45,3226,3104,1996,4145,-11.95666667,-63.65888889
"ctb0033-RO1078",40,44.12,3420,3281,1996,4412,-12.20888889,-63.8475
"ctb0033-RO1095",40,39.12,3791,3561,1996,3912,-12.21361111,-64.37472222
"ctb0033-RO1263",40,38.53,3287,3185,1996,3853,-11.70777778,-63.85972222
"ctb0033-RO1270",40,40.11,3848,3679,1996,4011,-11.74388889,-64.02638889
"ctb0033-RO1293",40,41.4,4059,3925,1996,4140,-12.05,-63.44694444
"ctb0033-RO1525",40,39.45,3989,3920,1996,3945,-12.54,-61.09361111
"ctb0033-RO1632",40,39.03,3873,3819,1996,3903,-12.94194444,-61.16083333
"ctb0033-RO1649",40,37.95,4489,4368,1996,3795,-12.63055556,-61.28888889
"ctb0033-RO1702",40,40.7,4120,4078,1996,4070,-13.0825,-60.33555556
"ctb0033-RO1712",40,42.72,4916,4637,1996,4272,-13.40861111,-60.52583333
"ctb0033-RO1856",40,38.71,4081,4087,1996,3871,-13.0475,-61.08305556
"ctb0033-RO2176",40,39.85,3780,3632,1996,3985,-11.48055556,-64.65861111
"ctb0033-RO2195",40,38.91,4043,3967,1996,3891,-12.29305556,-59.89555556
"ctb0033-RO2228",40,39.98,5011,4969,1996,3998,-12.04166667,-62.04777778
"ctb0033-RO2263",40,40.47,4003,3914,1996,4047,-12.23305556,-61.7275
"ctb0033-RO2286",40,39.53,4331,4109,1996,3953,-12.18833333,-61.67222222
"ctb0033-RO2388",40,38.34,4026,4007,1996,3834,-8.65888889,-63.72166667
"ctb0033-RO2431",40,40.11,3806,3629,1996,4011,-12.27638889,-62.365
"ctb0033-RO2619",40,39.97,4273,4044,1996,3997,-12.08638889,-61.36555556
"ctb0033-RO2688",40,39.42,3251,3223,1996,3942,-9.57888889,-62.025
"ctb0033-RO2769",40,40.37,3368,3345,1996,4037,-10.20555556,-62.90277778
"ctb0033-RO2798",40,39.28,3395,3254,1996,3928,-10.68916667,-62.51805556
"ctb0033-RO2834",40,39.63,4368,4316,1996,3963,-11.67805556,-60.87805556
"ctb0033-RO2861",40,41.69,4575,4500,1996,4169,-11.5475,-60.76944444
"ctb0033-RO2903",40,39.6,3506,3442,1996,3960,-9.37833333,-64.64944444
"ctb0033-RO3086",40,40.05,4067,3855,1996,4005,-11.49805556,-61.38111111
"ctb0033-RO3176",40,42.6,4097,3984,1996,4260,-11.44666667,-60.96222222
"ctb0033-RO3177",40,46.96,3568,3451,1996,4696,-11.415,-60.92583333
"ctb0033-RO3211",40,39.14,3371,3224,1996,3914,-9.87833333,-62.09694444
"ctb0033-RO3219",40,38.38,3169,3148,1996,3838,-9.91333333,-62.38805556
"ctb0033-RO3221",40,40.66,3814,3761,1996,4066,-9.38138889,-61.93444444
"ctb0033-RO3408",40,42.4,3284,3206,1996,4240,-9.39083333,-62.68111111
"ctb0033-RO3584",40,38.98,3509,3410,1996,3898,-8.11888889,-62.92555556
"ctb0033-RO3730",40,40.44,4176,4031,1996,4044,-8.07416667,-63.54361111
"ctb0033-RO3837",40,39.24,3833,3804,1996,3924,-11.57611111,-62.59388889
"ctb0033-RO0628G",41,41.71,3609,3562,1996,4171,-9.1301531265673,-63.4480567412291
"ctb0033-RO0629B",41,38.87,3733,3633,1996,3887,-9.09315490278751,-63.4059350567449
"ctb0033-RO0661E",41,44.72,3829,3728,1996,4472,-11.0665872377724,-62.6809758768045
"ctb0033-RO1200",41,41.55,4219,3642,1996,4155,-12.41972222,-64.41972222
"ctb0033-RO1210",41,51.92,3561,3434,1996,5192,-12.42444444,-64.06388889
"ctb0033-RO1598",41,40.51,3760,3599,1996,4051,-12.30361111,-60.36194444
"ctb0033-RO1613",41,39.86,4626,4493,1996,3986,-12.93333333,-60.735
"ctb0033-RO1656",41,41.13,3942,3892,1996,4113,-12.50444444,-60.32111111
"ctb0033-RO1734",41,40.7,4615,4461,1996,4070,-13.39611111,-60.95055556
"ctb0033-RO1735",41,39.61,4635,4402,1996,3961,-13.31527778,-60.93944444
"ctb0033-RO1820",41,41.03,3872,3799,1996,4103,-13.025,-61.12305556
"ctb0033-RO1827",41,40.86,4150,4093,1996,4086,-13.19416667,-60.92444444
"ctb0033-RO2056",41,40.98,3240,3144,1996,4098,-10.43333333,-65.00444444
"ctb0033-RO2236",41,40.97,4537,4299,1996,4097,-12.09,-62.15166667
"ctb0033-RO2325",41,40.07,4105,3854,1996,4007,-8.18138889,-62.87861111
"ctb0033-RO2386",41,39.74,4144,3901,1996,3974,-8.65555556,-63.7725
"ctb0033-RO2436",41,41.01,4738,4524,1996,4101,-12.19388889,-62.39444444
"ctb0033-RO2506",41,48.38,4175,3933,1996,4838,-12.96027778,-60.92888889
"ctb0033-RO2594",41,40.77,3754,3668,1996,4077,-12.70416667,-61.47361111
"ctb0033-RO2599",41,40.97,3947,3811,1996,4097,-12.85583333,-61.545
"ctb0033-RO2770",41,42.41,3855,3731,1996,4241,-10.24888889,-62.88666667
"ctb0033-RO2816",41,39.98,3534,3406,1996,3998,-11.90888889,-60.94416667
"ctb0033-RO2817",41,40.9,4118,4023,1996,4090,-11.90611111,-60.85777778
"ctb0033-RO3000",41,39.71,3451,3370,1996,3971,-12.75333333,-61.53722222
"ctb0033-RO3029",41,40.01,3533,3443,1996,4001,-12.09861111,-62.63694444
"ctb0033-RO3156",41,39.6,4390,4304,1996,3960,-11.26972222,-60.97305556
"ctb0033-RO3192",41,39.6,5111,5039,1996,3960,-11.47361111,-60.22916667
"ctb0033-RO3261",41,40.82,3396,3314,1996,4082,-9.31972222,-62.22694444
"ctb0033-RO3284",41,40.19,3627,3539,1996,4019,-9.4475,-62.00777778
"ctb0033-RO3287",41,40.66,3326,3243,1996,4066,-9.61638889,-62.25027778
"ctb0033-RO3381",41,39.57,3990,3885,1996,3957,-11.83916667,-61.56333333
"ctb0033-RO3384",41,38.54,3870,3824,1996,3854,-11.92805556,-61.47944444
"ctb0033-RO3443",41,40.71,3376,3239,1996,4071,-9.82166667,-62.48861111
"ctb0033-RO3687",41,42.2,3520,3456,1996,4220,-11.10666667,-61.97444444
"ctb0033-RO3749",41,40.39,3596,3526,1996,4039,-9.04527778,-63.835
"ctb0033-RO0607D",42,42.31,3993,3904,1996,4231,-9.09172234074029,-63.288794879062
"ctb0033-RO0626G",42,44.49,3521,3495,1996,4449,-9.41922522364768,-63.4888641052571
"ctb0033-RO0629D",42,43.18,3950,3882,1996,4318,-9.09444332224976,-63.4077934886223
"ctb0033-RO0629E",42,42.5,3867,3848,1996,4250,-9.0948778670447,-63.4059292103459
"ctb0033-RO1105",42,46.49,3712,3488,1996,4649,-12.2775,-64.22444444
"ctb0033-RO1578",42,41.76,5224,4533,1996,4176,-12.69388889,-60.11333333
"ctb0033-RO1602",42,41.04,3613,3497,1996,4104,-12.31694444,-60.4325
"ctb0033-RO1642",42,41.58,4585,4464,1996,4158,-12.69583333,-61.17888889
"ctb0033-RO1655",42,40.92,3957,3873,1996,4092,-12.50083333,-60.31972222
"ctb0033-RO1660",42,41.34,4308,4178,1996,4134,-12.57027778,-60.40444444
"ctb0033-RO1664",42,41.8,4286,4178,1996,4180,-12.55527778,-60.37527778
"ctb0033-RO1761",42,41.19,4205,4236,1996,4119,-13.26638889,-60.67333333
"ctb0033-RO1765",42,45.43,4037,3895,1996,4543,-13.40388889,-60.49277778
"ctb0033-RO1774",42,41.17,4447,4398,1996,4117,-13.33305556,-60.53555556
"ctb0033-RO1850",42,42.53,5197,4833,1996,4253,-13.24888889,-61.13861111
"ctb0033-RO1857",42,39.5,4291,4201,1996,3950,-13.07166667,-61.0775
"ctb0033-RO2083",42,42.51,4658,4032,1996,4251,-10.90666667,-65.0375
"ctb0033-RO2106",42,40.99,3179,3113,1996,4099,-10.14138889,-64.8175
"ctb0033-RO2158",42,40.96,4174,3936,1996,4096,-11.29583333,-64.83916667
"ctb0033-RO2161",42,41.65,4298,3773,1996,4165,-11.18111111,-64.83388889
"ctb0033-RO2165",42,42.12,3421,3372,1996,4212,-11.18166667,-64.89694444
"ctb0033-RO2166",42,41.9,3659,3489,1996,4190,-11.15638889,-64.83638889
"ctb0033-RO2203",42,41.58,4285,4148,1996,4158,-12.38361111,-59.92333333
"ctb0033-RO2251",42,42.36,4993,5010,1996,4236,-12.05027778,-61.93972222
"ctb0033-RO2540",42,42.89,3800,3761,1996,4289,-12.87944444,-61.21166667
"ctb0033-RO2576",42,41.51,3883,3645,1996,4151,-12.17472222,-60.69861111
"ctb0033-RO2933",42,40.87,3925,3854,1996,4087,-9.91333333,-65.27416667
"ctb0033-RO2936",42,41.11,3380,3319,1996,4111,-9.50305556,-64.76055556
"ctb0033-RO2946",42,41.32,NA,NA,1996,4132,-9.81055556,-65.56055556
"ctb0033-RO2971",42,41.42,3980,3855,1996,4142,-9.7,-65.77722222
"ctb0033-RO3032",42,47.62,3750,3568,1996,4762,-12.0675,-62.635
"ctb0033-RO3034",42,41.55,3674,3506,1996,4155,-12.04944444,-62.54638889
"ctb0033-RO3111",42,41.6,3491,3383,1996,4160,-11.61583333,-61.48944444
"ctb0033-RO3123",42,41.23,3828,3792,1996,4123,-11.68194444,-61.21416667
"ctb0033-RO3130",42,40.57,3960,3855,1996,4057,-11.65277778,-61.38444444
"ctb0033-RO3153",42,41.87,3806,3720,1996,4187,-11.38416667,-61.06222222
"ctb0033-RO3301",42,42.01,4038,3928,1996,4201,-9.74361111,-66.24416667
"ctb0033-RO3420",42,44.9,3323,3269,1996,4490,-9.525,-62.83055556
"ctb0033-RO3587",42,40.9,3434,3334,1996,4090,-8.21861111,-62.93833333
"ctb0033-RO3773",42,42.03,3291,3206,1996,4203,-11.14694444,-61.82694444
"ctb0033-RO3918",42,41.97,4182,4063,1996,4197,-11.88222222,-61.92833333
"ctb0033-RO3922",42,42.63,4609,4599,1996,4263,-11.99027778,-62.14
"ctb0033-RO1008",43,41.16,4990,4281,1996,4116,-12.41138889,-64.44111111
"ctb0033-RO1227",43,42.69,4631,4152,1996,4269,-12.52416667,-63.02055556
"ctb0033-RO1248",43,42.51,4715,3773,1996,4251,-12.20111111,-63.13666667
"ctb0033-RO1295",43,48.53,3708,3624,1996,4853,-11.55833333,-64.01277778
"ctb0033-RO1551",43,42.89,4372,4241,1996,4289,-12.31027778,-59.82083333
"ctb0033-RO1593",43,42.8,4045,4024,1996,4280,-12.58416667,-60.34861111
"ctb0033-RO1688",43,40.93,3894,3842,1996,4093,-12.67833333,-61.41527778
"ctb0033-RO1689",43,41.4,4863,4625,1996,4140,-12.62888889,-61.4125
"ctb0033-RO1707",43,42.77,5394,4651,1996,4277,-13.57027778,-60.62805556
"ctb0033-RO1729",43,42.18,4357,4363,1996,4218,-13.28166667,-60.53166667
"ctb0033-RO1747",43,42.68,4096,4109,1996,4268,-13.01,-60.56833333
"ctb0033-RO1764",43,42.94,4328,4366,1996,4294,-13.40388889,-60.43555556
"ctb0033-RO2024",43,42.55,3166,3095,1996,4255,-10.84777778,-65.1825
"ctb0033-RO2085",43,41.34,3303,3205,1996,4134,-10.84388889,-65.07972222
"ctb0033-RO2324",43,43.62,3909,3726,1996,4362,-8.18222222,-62.86416667
"ctb0033-RO2427",43,42.78,3956,3792,1996,4278,-12.41444444,-62.04888889
"ctb0033-RO2439",43,42.52,4124,4016,1996,4252,-12.21388889,-62.33833333
"ctb0033-RO2476",43,43.57,3578,3443,1996,4357,-12.5175,-61.99972222
"ctb0033-RO2508",43,53.79,4335,4256,1996,5379,-12.92472222,-60.88083333
"ctb0033-RO2837",43,59.1,3669,3588,1996,5910,-11.80111111,-61.15305556
"ctb0033-RO3037",43,43.95,3646,3569,1996,4395,-12.03194444,-62.45833333
"ctb0033-RO3076",43,42.89,3765,3657,1996,4289,-11.43583333,-61.29333333
"ctb0033-RO3125",43,42.45,3637,3529,1996,4245,-11.64694444,-61.24527778
"ctb0033-RO3150",43,43.1,3821,3724,1996,4310,-11.2075,-61.10361111
"ctb0033-RO3163",43,47.51,3878,3806,1996,4751,-11.30888889,-61.10555556
"ctb0033-RO3167",43,43.73,4105,4041,1996,4373,-11.39055556,-60.9625
"ctb0033-RO3208",43,42.3,3272,3194,1996,4230,-9.84805556,-62.31777778
"ctb0033-RO3255",43,43.03,3262,3208,1996,4303,-9.4575,-61.67194444
"ctb0033-RO3257",43,43.09,3447,3374,1996,4309,-9.52777778,-61.67361111
"ctb0033-RO3265",43,43.49,3430,3368,1996,4349,-9.2325,-62.30222222
"ctb0033-RO3281",43,42.83,3366,3289,1996,4283,-9.55,-62.07527778
"ctb0033-RO3345",43,41.35,3594,3429,1996,4135,-9.37194444,-64.86861111
"ctb0033-RO3346",43,42.05,3984,3610,1996,4205,-9.36888889,-64.86388889
"ctb0033-RO3404",43,43.12,3750,3686,1996,4312,-8.99194444,-62.62916667
"ctb0033-RO3538",43,44.26,3537,3529,1996,4426,-10.4625,-62.28888889
"ctb0033-RO3685",43,41.63,3263,3192,1996,4163,-11.2875,-61.91083333
"ctb0033-RO3719",43,41.25,4122,4049,1996,4125,-8.96277778,-64.17111111
"ctb0033-RO3792",43,43.6,3353,3303,1996,4360,-10.72416667,-61.65944444
"ctb0033-RO3931",43,42.65,4000,3759,1996,4265,-11.78138889,-62.24555556
"ctb0033-RO0628E",44,44.88,3486,3450,1996,4488,-9.12942938634938,-63.4484583888021
"ctb0033-RO0655",44,43.53,3261,3177,1996,4353,-10.69944444,-62.30833333
"ctb0033-RO1099",44,44.22,4385,4143,1996,4422,-12.30333333,-64.31638889
"ctb0033-RO1289",44,44.27,3794,3607,1996,4427,-12.29972222,-63.81333333
"ctb0033-RO1615",44,44.73,4299,4238,1996,4473,-12.95777778,-60.74916667
"ctb0033-RO1645",44,42.21,4603,4317,1996,4221,-12.63944444,-61.24833333
"ctb0033-RO1690",44,43.2,4464,4391,1996,4320,-12.52638889,-61.59027778
"ctb0033-RO1839",44,44.23,4364,4345,1996,4423,-13.44222222,-60.63916667
"ctb0033-RO1855",44,42.88,3876,3741,1996,4288,-13.05138889,-61.19666667
"ctb0033-RO2074",44,43.93,0,0,1996,4393,-10.72638889,-65.26638889
"ctb0033-RO2179",44,42.86,4528,3992,1996,4286,-11.40611111,-64.67583333
"ctb0033-RO2303",44,44.13,3343,3247,1996,4413,-12.58194444,-62.15527778
"ctb0033-RO2448",44,46.9,4961,4971,1996,4690,-12.13138889,-62.31444444
"ctb0033-RO2495",44,43.66,3937,3643,1996,4366,-12.73861111,-60.84138889
"ctb0033-RO2596",44,42.31,4125,3979,1996,4231,-12.82916667,-61.46583333
"ctb0033-RO2829",44,45.45,4326,4306,1996,4545,-11.72444444,-61.13222222
"ctb0033-RO2836",44,48.03,4330,4274,1996,4803,-11.88361111,-61.17388889
"ctb0033-RO3024",44,42.44,6095,5180,1996,4244,-12.25055556,-62.60361111
"ctb0033-RO3246",44,43.36,3408,3318,1996,4336,-9.46361111,-61.82472222
"ctb0033-RO3344",44,42.44,4229,4029,1996,4244,-9.37638889,-64.87666667
"ctb0033-RO3403",44,42.7,3884,3815,1996,4270,-8.98944444,-62.56444444
"ctb0033-RO3409",44,42.46,3354,3269,1996,4246,-9.31277778,-62.67722222
"ctb0033-RO3431",44,43.76,3349,3266,1996,4376,-9.66027778,-62.77972222
"ctb0033-RO3641",44,46.73,3821,3732,1996,4673,-11.23111111,-62.48694444
"ctb0033-RO3652",44,45.66,3700,3652,1996,4566,-11.17805556,-62.20472222
"ctb0033-RO3704",44,48.7,3846,3746,1996,4870,-9.04138889,-63.94666667
"ctb0033-RO0600C",45,42.47,3512,3455,1996,4247,-9.07661746376989,-63.3488666257221
"ctb0033-RO0661",45,46.42,3901,3844,1996,4642,-11.06527778,-62.68111111
"ctb0033-RO1271",45,43.09,4265,4122,1996,4309,-11.77,-64.05944444
"ctb0033-RO1605",45,44.59,3680,3535,1996,4459,-12.40888889,-60.62166667
"ctb0033-RO1676",45,44.14,3468,3414,1996,4414,-12.22388889,-60.52722222
"ctb0033-RO1829",45,44.83,4989,4637,1996,4483,-13.19694444,-61.03944444
"ctb0033-RO1865",45,44.26,5230,4833,1996,4426,-13.4075,-61.08916667
"ctb0033-RO1884",45,43.9,4777,4591,1996,4390,-13.51305556,-60.62611111
"ctb0033-RO2122",45,44.54,4123,3740,1996,4454,-11.825,-65.05444444
"ctb0033-RO2209",45,45.63,3512,3401,1996,4563,-12.99055556,-60.29055556
"ctb0033-RO2285",45,43.52,4727,4655,1996,4352,-12.02361111,-61.78222222
"ctb0033-RO2582",45,44.47,3678,3571,1996,4447,-11.9675,-60.67722222
"ctb0033-RO2618",45,44.75,4288,4125,1996,4475,-12.09,-61.40833333
"ctb0033-RO2622",45,44.04,4445,4305,1996,4404,-12.01694444,-61.32222222
"ctb0033-RO2664",45,44.1,5418,4666,1996,4410,-12.90666667,-62.04222222
"ctb0033-RO2815",45,45.75,3986,3869,1996,4575,-11.91111111,-61.02083333
"ctb0033-RO2930",45,45.12,3963,3774,1996,4512,-9.76694444,-65.23527778
"ctb0033-RO2961",45,51.96,3484,3440,1996,5196,-9.63861111,-65.68555556
"ctb0033-RO2985",45,45.1,3751,3657,1996,4510,-9.79444444,-66.53944444
"ctb0033-RO3018",45,43.85,4171,3900,1996,4385,-12.23722222,-62.65055556
"ctb0033-RO3051",45,52.17,3988,3913,1996,5217,-11.06972222,-61.43722222
"ctb0033-RO3105",45,45.23,3917,3831,1996,4523,-11.46166667,-61.25805556
"ctb0033-RO3107",45,44.21,3444,3312,1996,4421,-11.56722222,-61.50777778
"ctb0033-RO3127",45,44.64,3611,3539,1996,4464,-11.63555556,-61.28416667
"ctb0033-RO3147",45,45.04,3632,3528,1996,4504,-11.35555556,-61.09666667
"ctb0033-RO3258",45,46.58,3482,3375,1996,4658,-9.54416667,-61.63194444
"ctb0033-RO3336",45,46.88,3365,3296,1996,4688,-9.46944444,-65.11111111
"ctb0033-RO3511",45,45.03,3496,3443,1996,4503,-10.695,-62.10444444
"ctb0033-RO0628F",46,47.58,3457,3399,1996,4758,-9.12952686154057,-63.4496962051258
"ctb0033-RO1091",46,43.27,4059,3857,1996,4327,-12.15444444,-63.40666667
"ctb0033-RO1207",46,47.13,4665,4157,1996,4713,-12.46,-64.17333333
"ctb0033-RO1225",46,45.36,5365,4531,1996,4536,-12.57916667,-63.21472222
"ctb0033-RO1680",46,45.63,3892,3664,1996,4563,-12.24611111,-60.62638889
"ctb0033-RO1728",46,48.54,4132,4055,1996,4854,-13.26722222,-60.45138889
"ctb0033-RO1802",46,44.66,3555,3439,1996,4466,-12.97333333,-60.33055556
"ctb0033-RO1832",46,45.9,3997,3975,1996,4590,-13.08944444,-60.9375
"ctb0033-RO2076",46,46.4,3418,3392,1996,4640,-10.22833333,-65.25833333
"ctb0033-RO2091",46,45.09,3387,3218,1996,4509,-10.74888889,-65.15083333
"ctb0033-RO2141",46,46.42,3605,3502,1996,4642,-11.74222222,-64.84583333
"ctb0033-RO2167",46,46.44,4414,3911,1996,4644,-11.17888889,-64.89916667
"ctb0033-RO2245",46,44.98,4341,4197,1996,4498,-12.11694444,-61.99222222
"ctb0033-RO2357",46,46.29,3473,3414,1996,4629,-8.79861111,-63.57194444
"ctb0033-RO2358",46,45.6,3380,3288,1996,4560,-8.82166667,-63.58416667
"ctb0033-RO2378",46,44.8,4197,4032,1996,4480,-8.68277778,-63.91472222
"ctb0033-RO2458",46,45.53,4028,3919,1996,4553,-12.42361111,-62.13972222
"ctb0033-RO2479",46,46.31,4115,3938,1996,4631,-12.35361111,-62.00861111
"ctb0033-RO2641",46,45.55,7684,6095,1996,4555,-13.19944444,-61.80416667
"ctb0033-RO2835",46,43.79,3586,3465,1996,4379,-11.82916667,-61.19722222
"ctb0033-RO2956",46,52.23,3627,3511,1996,5223,-9.68777778,-65.6475
"ctb0033-RO2957",46,47.06,3331,3239,1996,4706,-9.53555556,-65.70055556
"ctb0033-RO2969",46,44.28,4066,3767,1996,4428,-9.64777778,-64.99305556
"ctb0033-RO3019",46,44.73,4021,3933,1996,4473,-12.20888889,-62.66916667
"ctb0033-RO3114",46,48.52,3542,3439,1996,4852,-11.36888889,-61.51777778
"ctb0033-RO3216",46,43.97,3354,3254,1996,4397,-9.91388889,-62.18361111
"ctb0033-RO3253",46,46.95,3364,3238,1996,4695,-8.98111111,-62.05861111
"ctb0033-RO3337",46,44.72,3834,3734,1996,4472,-9.56416667,-65.02861111
"ctb0033-RO3666",46,45.09,3737,3706,1996,4509,-11.4,-62.10222222
"ctb0033-RO3736",46,45.56,4167,4080,1996,4556,-8.35694444,-63.93388889
"ctb0033-RO3743",46,45.58,4128,4081,1996,4558,-8.72083333,-63.95166667
"ctb0033-RO3911",46,49.99,4144,4114,1996,4999,-11.87722222,-61.88722222
"ctb0033-RO1059",47,47.32,4474,3903,1996,4732,-12.15222222,-63.61361111
"ctb0033-RO1208",47,46.47,3903,3608,1996,4647,-12.45777778,-64.17944444
"ctb0033-RO1221",47,53.69,3117,3062,1996,5369,-10.53388889,-63.50166667
"ctb0033-RO1339",47,47.95,3280,3192,1996,4795,-10.35194444,-63.78666667
"ctb0033-RO1504",47,45.89,4569,4433,1996,4589,-12.83833333,-60.10055556
"ctb0033-RO1674",47,45.7,3479,3420,1996,4570,-12.22138889,-60.48166667
